family,n_per_state,seed,k,model_contains,certified,accepted,advantage_accept,value_accept,false_accept,false_nearopt,updates,backups,bound,proposal_value,old_value,accepted_value,baseline,matched,gap,value_lower_difference,min_advantage,cumulative_backups,cumulative_menu_pairs,cumulative_gate_policy_evaluations,plugin_improvement,plugin_harm
fork1,20000,24,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.36320442238,-0.00719639064121,3,6,4,0.460332786225,False
fork1,20000,24,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.379990990059,3.20244804158e-09,5,10,6,0.856463161797,False
fork1,20000,25,2,True,True,True,True,True,False,False,0,1,0.0177285189875,0.1919,0.11,0.1919,0.11,0.1919,0,0.0708294923492,0.00619710109791,1,2,2,0.08127,False
fork1,20000,25,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.363005899922,-0.00739491309838,3,6,4,0.460232786235,False
fork1,20000,25,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.379990990049,3.19199949065e-09,5,10,6,0.856363161797,False
fork1,20000,26,2,True,True,True,True,True,False,False,0,1,0.0168285189875,0.1919,0.11,0.1919,0.11,0.1919,0,0.0712103623291,0.00662480432994,1,2,2,0.08172,False
fork1,20000,26,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.362013987745,-0.00838682527057,3,6,4,0.459732786285,False
fork1,20000,26,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.379990989997,3.13979358411e-09,5,10,6,0.855863161797,False
fork1,20000,27,2,True,True,True,True,True,False,False,0,1,0.0143085189875,0.1919,0.11,0.1919,0.11,0.1919,0,0.0722859403016,0.00782521316462,1,2,2,0.08298,False
fork1,20000,27,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.359242612812,-0.0111582001916,3,6,4,0.458332786425,False
fork1,20000,27,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.379990989851,2.99393173848e-09,5,10,6,0.854463161797,False
fork1,20000,28,2,True,True,True,True,True,False,False,0,1,0.0155685189875,0.1919,0.11,0.1919,0.11,0.1919,0,0.0717465043875,0.00722449717573,1,2,2,0.08235,False
fork1,20000,28,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.360627223086,-0.00977358992361,3,6,4,0.459032786355,False
fork1,20000,28,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.379990989924,3.06680596695e-09,5,10,6,0.855163161797,False
fork1,20000,29,2,True,True,True,True,True,False,False,0,1,0.0177285189875,0.1919,0.11,0.1919,0.11,0.1919,0,0.0708294923492,0.00619710109791,1,2,2,0.08127,False
fork1,20000,29,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.363005899922,-0.00739491309838,3,6,4,0.460232786235,False
fork1,20000,29,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.379990990049,3.19199949065e-09,5,10,6,0.856363161797,False
fork1,200000,0,2,True,True,True,True,True,False,False,0,1,0.01488613263,0.1919,0.11,0.1919,0.11,0.1919,0,0.0787405567834,0.00826357660283,1,2,2,0.0818595,False
fork1,200000,0,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.373147918716,-0.00392478322805,3,6,4,0.4595777863,False
fork1,200000,0,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.391716142898,3.52335540175e-09,5,10,6,0.855708161797,False
fork1,200000,1,2,True,True,True,True,True,False,False,0,1,0.01484113263,0.1919,0.11,0.1919,0.11,0.1919,0,0.0787619978962,0.00828574382816,1,2,2,0.081882,False
fork1,200000,1,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.373099741629,-0.00397296031498,3,6,4,0.459552786303,False
fork1,200000,1,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.391716142895,3.52081976547e-09,5,10,6,0.855683161797,False
fork1,200000,2,2,True,True,True,True,True,False,False,0,1,0.01443613263,0.1919,0.11,0.1919,0.11,0.1919,0,0.0789550293369,0.00848526792095,1,2,2,0.0820845,False
fork1,200000,2,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.372666188083,-0.0044065138604,3,6,4,0.459327786325,False
fork1,200000,2,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.391716142873,3.49800115661e-09,5,10,6,0.855458161797,False
fork1,200000,3,2,True,True,True,True,True,False,False,0,1,0.01522813263,0.1919,0.11,0.1919,0.11,0.1919,0,0.0785776493045,0.00809511965056,1,2,2,0.0816885,False
fork1,200000,3,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.37351409404,-0.00355860790407,3,6,4,0.459767786281,False
fork1,200000,3,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.391716142917,3.54262778824e-09,5,10,6,0.855898161797,False
fork1,200000,4,2,True,True,True,True,True,False,False,0,1,0.01514713263,0.1919,0.11,0.1919,0.11,0.1919,0,0.0786162254472,0.00813501511273,1,2,2,0.081729,False
fork1,200000,4,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.373427363584,-0.00364533836004,3,6,4,0.459722786286,False
fork1,200000,4,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.391716142913,3.53806302716e-09,5,10,6,0.855853161797,False
fork1,200000,5,2,True,True,True,True,True,False,False,0,1,0.01402213263,0.1919,0.11,0.1919,0.11,0.1919,0,0.0791524636311,0.00868926103729,1,2,2,0.0822915,False
fork1,200000,5,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.372223074209,-0.00484962773362,3,6,4,0.459097786348,False
fork1,200000,5,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.391716142849,3.47467937258e-09,5,10,6,0.855228161797,False
fork1,200000,6,2,True,True,True,True,True,False,False,0,1,0.01449013263,0.1919,0.11,0.1919,0.11,0.1919,0,0.0789292854494,0.00845866273395,1,2,2,0.0820575,False
fork1,200000,6,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.372723991055,-0.00434871088852,3,6,4,0.459357786322,False
fork1,200000,6,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.391716142876,3.50104341845e-09,5,10,6,0.855488161797,False
fork1,200000,7,2,True,True,True,True,True,False,False,0,1,0.01490413263,0.1919,0.11,0.1919,0.11,0.1919,0,0.0787319807223,0.00825470983191,1,2,2,0.0818505,False
fork1,200000,7,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.373167189802,-0.00390551214169,3,6,4,0.459587786299,False
fork1,200000,7,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.391716142899,3.52436966951e-09,5,10,6,0.855718161797,False
fork1,200000,8,2,True,True,True,True,True,False,False,0,1,0.01381513263,0.1919,0.11,0.1919,0.11,0.1919,0,0.0792512232722,0.0087912707845,1,2,2,0.082395,False
fork1,200000,8,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.372001545108,-0.0050711568342,3,6,4,0.45898278636,False
fork1,200000,8,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.391716142838,3.46301994562e-09,5,10,6,0.855113161797,False
fork1,200000,9,2,True,True,True,True,True,False,False,0,1,0.01489513263,0.1919,0.11,0.1919,0.11,0.1919,0,0.0787362687254,0.00825914320885,1,2,2,0.081855,False
fork1,200000,9,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.373157554241,-0.00391514770285,3,6,4,0.4595827863,False
fork1,200000,9,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.391716142899,3.52386253468e-09,5,10,6,0.855713161797,False
fork1,200000,10,2,True,True,True,True,True,False,False,0,1,0.01487713263,0.1919,0.11,0.1919,0.11,0.1919,0,0.0787448448962,0.00826801001385,1,2,2,0.081864,False
fork1,200000,10,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.373138283226,-0.00393441871729,3,6,4,0.459572786301,False
fork1,200000,10,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.391716142898,3.52284827071e-09,5,10,6,0.855703161797,False
fork1,200000,11,2,True,True,True,True,True,False,False,0,1,0.01474213263,0.1919,0.11,0.1919,0.11,0.1919,0,0.0788091731645,0.00833451321991,1,2,2,0.0819315,False
fork1,200000,11,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.372993755195,-0.0040789467488,3,6,4,0.459497786308,False
fork1,200000,11,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.39171614289,3.51524153181e-09,5,10,6,0.855628161797,False
fork1,200000,12,2,True,True,True,True,True,False,False,0,1,0.01402213263,0.1919,0.11,0.1919,0.11,0.1919,0,0.0791524636311,0.00868926103729,1,2,2,0.0822915,False
fork1,200000,12,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.372223074209,-0.00484962773362,3,6,4,0.459097786348,False
fork1,200000,12,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.391716142849,3.47467937258e-09,5,10,6,0.855228161797,False
fork1,200000,13,2,True,True,True,True,True,False,False,0,1,0.01453513263,0.1919,0.11,0.1919,0.11,0.1919,0,0.0789078337004,0.00843649220744,1,2,2,0.082035,False
fork1,200000,13,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.372772161174,-0.00430054076884,3,6,4,0.45938278632,False
fork1,200000,13,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.391716142878,3.50357868804e-09,5,10,6,0.855513161797,False
fork1,200000,14,2,True,True,True,True,True,False,False,0,1,0.01483213263,0.1919,0.11,0.1919,0.11,0.1919,0,0.0787662862832,0.00829017732427,1,2,2,0.0818865,False
fork1,200000,14,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.373090106319,-0.00398259562462,3,6,4,0.459547786303,False
fork1,200000,14,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.391716142895,3.52031264388e-09,5,10,6,0.855678161797,False
fork1,200000,15,2,True,True,True,True,True,False,False,0,1,0.01477813263,0.1919,0.11,0.1919,0.11,0.1919,0,0.0787920177555,0.0083167786579,1,2,2,0.0819135,False
fork1,200000,15,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.373032295214,-0.00404040672916,3,6,4,0.459517786306,False
fork1,200000,15,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.391716142892,3.51726995401e-09,5,10,6,0.855648161797,False
fork1,200000,16,2,True,True,True,True,True,False,False,0,1,0.01446313263,0.1919,0.11,0.1919,0.11,0.1919,0,0.0789421571494,0.0084719652518,1,2,2,0.082071,False
fork1,200000,16,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.372695089409,-0.00437761253413,3,6,4,0.459342786324,False
fork1,200000,16,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.391716142874,3.49952227913e-09,5,10,6,0.855473161797,False
fork1,200000,17,2,True,True,True,True,True,False,False,0,1,0.01463413263,0.1919,0.11,0.1919,0.11,0.1919,0,0.0788606446325,0.00838771853264,1,2,2,0.0819855,False
fork1,200000,17,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.372878138569,-0.00419456337451,3,6,4,0.459437786314,False
fork1,200000,17,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.391716142884,3.50915644593e-09,5,10,6,0.855568161797,False
fork1,200000,18,2,True,True,True,True,True,False,False,0,1,0.01469713263,0.1919,0.11,0.1919,0.11,0.1919,0,0.0788306186549,0.00835668180393,1,2,2,0.081954,False
fork1,200000,18,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.372945580975,-0.00412712096816,3,6,4,0.459472786311,False
fork1,200000,18,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.391716142887,3.51270604645e-09,5,10,6,0.855603161797,False
fork1,200000,19,2,True,True,True,True,True,False,False,0,1,0.01508413263,0.1919,0.11,0.1919,0.11,0.1919,0,0.0786462322131,0.0081660458786,1,2,2,0.0817605,False
fork1,200000,19,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.373359908593,-0.00371279335111,3,6,4,0.459687786289,False
fork1,200000,19,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.391716142909,3.53451276428e-09,5,10,6,0.855818161797,False
fork1,200000,20,2,True,True,True,True,True,False,False,0,1,0.01522813263,0.1919,0.11,0.1919,0.11,0.1919,0,0.0785776493045,0.00809511965056,1,2,2,0.0816885,False
fork1,200000,20,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.37351409404,-0.00355860790407,3,6,4,0.459767786281,False
fork1,200000,20,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.391716142917,3.54262778824e-09,5,10,6,0.855898161797,False
fork1,200000,21,2,True,True,True,True,True,False,False,0,1,0.01450813263,0.1919,0.11,0.1919,0.11,0.1919,0,0.078920704587,0.00844979447284,1,2,2,0.0820485,False
fork1,200000,21,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.372743258996,-0.00432944294725,3,6,4,0.459367786321,False
fork1,200000,21,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.391716142877,3.50205752067e-09,5,10,6,0.855498161797,False
fork1,200000,22,2,True,True,True,True,True,False,False,0,1,0.01436413263,0.1919,0.11,0.1919,0.11,0.1919,0,0.0789893575504,0.0085207424441,1,2,2,0.0821205,False
fork1,200000,22,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.372589119438,-0.00448358250465,3,6,4,0.459287786329,False
fork1,200000,22,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.391716142869,3.49394491196e-09,5,10,6,0.855418161797,False
fork1,200000,23,2,True,True,True,True,True,False,False,0,1,0.01473313263,0.1919,0.11,0.1919,0.11,0.1919,0,0.0788134621533,0.00833894690282,1,2,2,0.081936,False
fork1,200000,23,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.372984120279,-0.00408858166421,3,6,4,0.459492786309,False
fork1,200000,23,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.391716142889,3.51473443097e-09,5,10,6,0.855623161797,False
fork1,200000,24,2,True,True,True,True,True,False,False,0,1,0.01531813263,0.1919,0.11,0.1919,0.11,0.1919,0,0.0785347921947,0.00805079299521,1,2,2,0.0816435,False
fork1,200000,24,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.373610464666,-0.00346223727808,3,6,4,0.459817786276,False
fork1,200000,24,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.391716142922,3.54769992672e-09,5,10,6,0.855948161797,False
fork1,200000,25,2,True,True,True,True,True,False,False,0,1,0.01525513263,0.1919,0.11,0.1919,0.11,0.1919,0,0.0785647915884,0.00808182147293,1,2,2,0.081675,False
fork1,200000,25,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.373543004846,-0.00352969709833,3,6,4,0.45978278628,False
fork1,200000,25,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.391716142919,3.54414940967e-09,5,10,6,0.855913161797,False
fork1,200000,26,2,True,True,True,True,True,False,False,0,1,0.01495813263,0.1919,0.11,0.1919,0.11,0.1919,0,0.0787062538575,0.00822810992833,1,2,2,0.0818235,False
fork1,200000,26,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.373225003925,-0.003847698019,3,6,4,0.459617786296,False
fork1,200000,26,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.391716142902,3.52741251823e-09,5,10,6,0.855748161797,False
fork1,200000,27,2,True,True,True,True,True,False,False,0,1,0.01413013263,0.1919,0.11,0.1919,0.11,0.1919,0,0.0791009480729,0.00863604204014,1,2,2,0.0822375,False
fork1,200000,27,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.372338661953,-0.00473403998934,3,6,4,0.459157786342,False
fork1,200000,27,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.391716142855,3.48076293839e-09,5,10,6,0.855288161797,False
fork1,200000,28,2,True,True,True,True,True,False,False,0,1,0.01494913263,0.1919,0.11,0.1919,0.11,0.1919,0,0.0787105415309,0.00823254320294,1,2,2,0.081828,False
fork1,200000,28,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.373215368148,-0.00385733379614,3,6,4,0.459612786297,False
fork1,200000,28,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.391716142902,3.52690537204e-09,5,10,6,0.855743161797,False
fork1,200000,29,2,True,True,True,True,True,False,False,0,1,0.01524613263,0.1919,0.11,0.1919,0.11,0.1919,0,0.0785690774382,0.00808625418158,1,2,2,0.0816795,False
fork1,200000,29,8,True,True,True,False,True,False,False,1,2,0,0.569532786305,0.1919,0.569532786305,0.11,0.569532786305,0,0.373533367874,-0.00353933406993,3,6,4,0.45977778628,False
fork1,200000,29,32,True,True,True,True,True,False,False,1,2,0,0.965663161797,0.569532786305,0.965663161797,0.11,0.965663161797,0,0.391716142918,3.54364220062e-09,5,10,6,0.855908161797,False
fork4,200,0,2,True,False,False,False,False,False,False,5,6,0.313216883104,0.1919,0.11,0.11,0.11,0.1919,0,-0.242867556627,-0.0202887073706,6,30,2,0.0864,False
fork4,200,0,8,True,False,False,False,False,False,False,5,6,1.20503048967,0.569532786305,0.11,0.11,0.11,0.569532786305,0,-0.0863877546457,-0.0668112221162,12,60,4,0.454532786805,False
fork4,200,0,32,True,False,True,False,True,False,False,5,6,2.30091982038,0.965663161797,0.11,0.965663161797,0.11,0.965663161797,0,0.0704362899621,-0.0668112287973,18,90,6,0.850663161797,False
fork4,200,1,2,True,False,False,False,False,False,False,5,6,0.321703093777,0.1919,0.11,0.11,0.11,0.1919,0,-0.241159215939,-0.021915518272,6,30,2,0.0819,False
fork4,200,1,8,True,False,False,False,False,False,False,5,6,1.17492818476,0.569532786305,0.11,0.11,0.11,0.569532786305,0,-0.0812450355689,-0.061668503373,12,60,4,0.459532786305,False
fork4,200,1,32,True,False,True,False,True,False,False,5,6,2.2498802877,0.965663161797,0.11,0.965663161797,0.11,0.965663161797,0,0.0755790092196,-0.0616685095398,18,90,6,0.855663161797,False
fork4,200,2,2,True,False,False,False,False,False,False,5,6,0.321703093777,0.1919,0.11,0.11,0.11,0.1919,0,-0.241159215939,-0.021915518272,6,30,2,0.0819,False
fork4,200,2,8,True,False,False,False,False,False,False,5,6,1.17492818476,0.569532786305,0.11,0.11,0.11,0.569532786305,0,-0.0812450355689,-0.061668503373,12,60,4,0.459532786305,False
fork4,200,2,32,True,False,True,False,True,False,False,5,6,2.2498802877,0.965663161797,0.11,0.965663161797,0.11,0.965663161797,0,0.0755790092196,-0.0616685095398,18,90,6,0.855663161797,False
fork4,200,3,2,True,False,False,False,False,False,False,5,6,0.31420362653,0.1901,0.11,0.11,0.11,0.1919,0.0018,-0.22655930785,-0.0504767917741,6,30,2,0.0846,False
fork4,200,3,8,True,False,False,False,False,False,False,5,6,1.13980868233,0.569532786305,0.11,0.11,0.11,0.569532786305,0,-0.0756618503583,-0.0560853185849,12,60,4,0.464532785805,False
fork4,200,3,32,True,False,True,False,True,False,False,5,6,2.1903339175,0.965663161797,0.11,0.965663161797,0.11,0.965663161797,0,0.081162194566,-0.0560853241934,18,90,6,0.860663161797,False
fork4,200,4,2,True,False,False,False,False,False,False,5,6,0.284883406357,0.1901,0.11,0.11,0.11,0.1919,0.0018,-0.213522134732,-0.0386467367308,6,30,2,0.0936,False
fork4,200,4,8,True,False,False,False,False,False,False,5,6,1.04703742397,0.569532786305,0.11,0.11,0.11,0.569532786305,0,-0.062517344862,-0.0429408142957,12,60,4,0.474532784805,False
fork4,200,4,32,True,False,True,False,True,False,False,5,6,2.03303693685,0.965663161797,0.11,0.965663161797,0.11,0.965663161797,0,0.0943067001696,-0.0429408185898,18,90,6,0.870663161797,False
fork4,200,5,2,True,False,False,False,False,False,False,5,6,0.313216883104,0.1919,0.11,0.11,0.11,0.1919,0,-0.242867556627,-0.0202887073706,6,30,2,0.0864,False
fork4,200,5,8,True,False,False,False,False,False,False,5,6,1.20503048967,0.569532786305,0.11,0.11,0.11,0.569532786305,0,-0.0863877546457,-0.0668112221162,12,60,4,0.454532786805,False
fork4,200,5,32,True,False,True,False,True,False,False,5,6,2.30091982038,0.965663161797,0.11,0.965663161797,0.11,0.965663161797,0,0.0704362899621,-0.0668112287973,18,90,6,0.850663161797,False
fork4,200,6,2,True,False,False,False,False,False,False,5,6,0.321703093777,0.1919,0.11,0.11,0.11,0.1919,0,-0.241159215939,-0.021915518272,6,30,2,0.0819,False
fork4,200,6,8,True,False,False,False,False,False,False,5,6,1.17492818476,0.569532786305,0.11,0.11,0.11,0.569532786305,0,-0.0812450355689,-0.061668503373,12,60,4,0.459532786305,False
fork4,200,6,32,True,False,True,False,True,False,False,5,6,2.2498802877,0.965663161797,0.11,0.965663161797,0.11,0.965663161797,0,0.0755790092196,-0.0616685095398,18,90,6,0.855663161797,False
fork4,200,7,2,True,False,False,False,False,False,False,5,6,0.263104428282,0.1901,0.11,0.11,0.11,0.1919,0.0018,-0.204973043971,-0.0309519922121,6,30,2,0.0981,False
fork4,200,7,8,True,False,False,False,False,False,False,5,6,0.978127191031,0.569532786305,0.11,0.11,0.11,0.569532786305,0,-0.0539676287307,-0.0343910990188,12,60,4,0.479532784305,False
fork4,200,7,32,True,False,True,False,True,False,False,5,6,1.9161971767,0.965663161797,0.11,0.965663161797,0.11,0.965663161797,0,0.102856416301,-0.0343911024579,18,90,6,0.875663161797,False
fork4,200,8,2,True,False,False,False,False,False,False,5,6,0.313216883104,0.1919,0.11,0.11,0.11,0.1919,0,-0.242867556627,-0.0202887073706,6,30,2,0.0864,False
fork4,200,8,8,True,False,False,False,False,False,False,5,6,1.20503048967,0.569532786305,0.11,0.11,0.11,0.569532786305,0,-0.0863877546457,-0.0668112221162,12,60,4,0.454532786805,False
fork4,200,8,32,True,False,True,False,True,False,False,5,6,2.30091982038,0.965663161797,0.11,0.965663161797,0.11,0.965663161797,0,0.0704362899621,-0.0668112287973,18,90,6,0.850663161797,False
fork4,200,9,2,True,False,False,False,False,False,False,5,6,0.301047130392,0.1901,0.11,0.11,0.11,0.1919,0.0018,-0.220486630289,-0.0449376677397,6,30,2,0.0891,False
fork4,200,9,8,True,False,False,False,False,False,False,5,6,1.09818059444,0.569532786305,0.11,0.11,0.11,0.569532786305,0,-0.0695072681798,-0.0499307369399,12,60,4,0.469532785305,False
fork4,200,9,32,True,False,True,False,True,False,False,5,6,2.11975200829,0.965663161797,0.11,0.965663161797,0.11,0.965663161797,0,0.0873167768264,-0.049930741933,18,90,6,0.865663161797,False
fork4,200,10,2,True,False,False,False,False,False,False,5,6,0.321703093777,0.1919,0.11,0.11,0.11,0.1919,0,-0.241159215939,-0.021915518272,6,30,2,0.0819,False
fork4,200,10,8,True,False,False,False,False,False,False,5,6,1.17492818476,0.569532786305,0.11,0.11,0.11,0.569532786305,0,-0.0812450355689,-0.061668503373,12,60,4,0.459532786305,False
fork4,200,10,32,True,False,True,False,True,False,False,5,6,2.2498802877,0.965663161797,0.11,0.965663161797,0.11,0.965663161797,0,0.0755790092196,-0.0616685095398,18,90,6,0.855663161797,False
fork4,200,11,2,True,False,False,False,False,False,False,5,6,0.303414737866,0.1919,0.11,0.11,0.11,0.1919,0,-0.243487227705,-0.0183193601493,6,30,2,0.0909,False
fork4,200,11,8,True,False,False,False,False,False,False,5,6,1.23096908419,0.569532786305,0.11,0.11,0.11,0.569532786305,0,-0.0911649363053,-0.0715884035169,12,60,4,0.449532787305,False
fork4,200,11,32,True,False,True,False,True,False,False,5,6,2.34489963344,0.965663161797,0.11,0.965663161797,0.11,0.965663161797,0,0.0656591080836,-0.0715884106757,18,90,6,0.845663161797,False
fork4,200,12,2,True,False,False,False,False,False,False,5,6,0.321703093777,0.1919,0.11,0.11,0.11,0.1919,0,-0.241159215939,-0.021915518272,6,30,2,0.0819,False
fork4,200,12,8,True,False,False,False,False,False,False,5,6,1.17492818476,0.569532786305,0.11,0.11,0.11,0.569532786305,0,-0.0812450355689,-0.061668503373,12,60,4,0.459532786305,False
fork4,200,12,32,True,False,True,False,True,False,False,5,6,2.2498802877,0.965663161797,0.11,0.965663161797,0.11,0.965663161797,0,0.0755790092196,-0.0616685095398,18,90,6,0.855663161797,False
fork4,200,13,2,True,False,False,False,False,False,False,5,6,0.303414737866,0.1919,0.11,0.11,0.11,0.1919,0,-0.243487227705,-0.0183193601493,6,30,2,0.0909,False
