depth,goodp,safep,k,updates,value,optimal,gap
8,0.02,0.03,2,3,0.04907964,0.04907964,0
8,0.02,0.03,2,4,0.04907964,0.04907964,0
8,0.02,0.03,2,5,0.04907964,0.04907964,0
8,0.02,0.03,2,6,0.04907964,0.04907964,0
8,0.02,0.03,2,7,0.04907964,0.04907964,0
8,0.02,0.03,2,8,0.04907964,0.04907964,0
8,0.02,0.03,2,9,0.04907964,0.04907964,0
8,0.02,0.03,3,0,0.071137873784,0.071137873784,0
8,0.02,0.03,3,1,0.071137873784,0.071137873784,0
8,0.02,0.03,3,2,0.071137873784,0.071137873784,0
8,0.02,0.03,3,3,0.071137873784,0.071137873784,0
8,0.02,0.03,3,4,0.071137873784,0.071137873784,0
8,0.02,0.03,3,5,0.071137873784,0.071137873784,0
8,0.02,0.03,3,6,0.071137873784,0.071137873784,0
8,0.02,0.03,3,7,0.071137873784,0.071137873784,0
8,0.02,0.03,3,8,0.071137873784,0.071137873784,0
8,0.02,0.03,3,9,0.071137873784,0.071137873784,0
8,0.02,0.03,4,0,0.0916683477791,0.0916683477791,0
8,0.02,0.03,4,1,0.0916683477791,0.0916683477791,0
8,0.02,0.03,4,2,0.0916683477791,0.0916683477791,0
8,0.02,0.03,4,3,0.0916683477791,0.0916683477791,0
8,0.02,0.03,4,4,0.0916683477791,0.0916683477791,0
8,0.02,0.03,4,5,0.0916683477791,0.0916683477791,0
8,0.02,0.03,4,6,0.0916683477791,0.0916683477791,0
8,0.02,0.03,4,7,0.0916683477791,0.0916683477791,0
8,0.02,0.03,4,8,0.0916683477791,0.0916683477791,0
8,0.02,0.03,4,9,0.0916683477791,0.0916683477791,0
8,0.02,0.03,8,0,0.160214818147,0.160214818147,0
8,0.02,0.03,8,1,0.160214818147,0.160214818147,0
8,0.02,0.03,8,2,0.160214818147,0.160214818147,0
8,0.02,0.03,8,3,0.160214818147,0.160214818147,0
8,0.02,0.03,8,4,0.160214818147,0.160214818147,0
8,0.02,0.03,8,5,0.160214818147,0.160214818147,0
8,0.02,0.03,8,6,0.160214818147,0.160214818147,0
8,0.02,0.03,8,7,0.160214818147,0.160214818147,0
8,0.02,0.03,8,8,0.160214818147,0.160214818147,0
8,0.02,0.03,8,9,0.160214818147,0.160214818147,0
8,0.02,0.03,16,0,0.246807528528,0.276202279408,0.0293947508793
8,0.02,0.03,16,1,0.246807528528,0.276202279408,0.0293947508793
8,0.02,0.03,16,2,0.246807528528,0.276202279408,0.0293947508793
8,0.02,0.03,16,3,0.246807528528,0.276202279408,0.0293947508793
8,0.02,0.03,16,4,0.246807528528,0.276202279408,0.0293947508793
8,0.02,0.03,16,5,0.246807528528,0.276202279408,0.0293947508793
8,0.02,0.03,16,6,0.246807528528,0.276202279408,0.0293947508793
8,0.02,0.03,16,7,0.246807528528,0.276202279408,0.0293947508793
8,0.02,0.03,16,8,0.276202279408,0.276202279408,0
8,0.02,0.03,16,9,0.276202279408,0.276202279408,0
8,0.02,0.03,32,0,0.304180976053,0.476116859665,0.171935883612
8,0.02,0.03,32,1,0.304180976053,0.476116859665,0.171935883612
8,0.02,0.03,32,2,0.304180976053,0.476116859665,0.171935883612
8,0.02,0.03,32,3,0.304180976053,0.476116859665,0.171935883612
8,0.02,0.03,32,4,0.304180976053,0.476116859665,0.171935883612
8,0.02,0.03,32,5,0.304180976053,0.476116859665,0.171935883612
8,0.02,0.03,32,6,0.304180976053,0.476116859665,0.171935883612
8,0.02,0.03,32,7,0.304180976053,0.476116859665,0.171935883612
8,0.02,0.03,32,8,0.476116859665,0.476116859665,0
8,0.02,0.03,32,9,0.476116859665,0.476116859665,0
8,0.02,0.03,64,0,0.274817312552,0.725546455273,0.450729142721
8,0.02,0.03,64,1,0.274817312552,0.725546455273,0.450729142721
8,0.02,0.03,64,2,0.274817312552,0.725546455273,0.450729142721
8,0.02,0.03,64,3,0.274817312552,0.725546455273,0.450729142721
8,0.02,0.03,64,4,0.274817312552,0.725546455273,0.450729142721
8,0.02,0.03,64,5,0.274817312552,0.725546455273,0.450729142721
8,0.02,0.03,64,6,0.274817312552,0.725546455273,0.450729142721
8,0.02,0.03,64,7,0.274817312552,0.725546455273,0.450729142721
8,0.02,0.03,64,8,0.725546455273,0.725546455273,0
8,0.02,0.03,64,9,0.725546455273,0.725546455273,0
8,0.02,0.1,1,0,0.038,0.038,0
8,0.02,0.1,1,1,0.038,0.038,0
8,0.02,0.1,1,2,0.038,0.038,0
8,0.02,0.1,1,3,0.038,0.038,0
8,0.02,0.1,1,4,0.038,0.038,0
8,0.02,0.1,1,5,0.038,0.038,0
8,0.02,0.1,1,6,0.038,0.038,0
8,0.02,0.1,1,7,0.038,0.038,0
8,0.02,0.1,1,8,0.038,0.038,0
8,0.02,0.1,1,9,0.038,0.038,0
8,0.02,0.1,2,0,0.070076,0.070076,0
8,0.02,0.1,2,1,0.070076,0.070076,0
8,0.02,0.1,2,2,0.070076,0.070076,0
8,0.02,0.1,2,3,0.070076,0.070076,0
8,0.02,0.1,2,4,0.070076,0.070076,0
8,0.02,0.1,2,5,0.070076,0.070076,0
8,0.02,0.1,2,6,0.070076,0.070076,0
8,0.02,0.1,2,7,0.070076,0.070076,0
8,0.02,0.1,2,8,0.070076,0.070076,0
8,0.02,0.1,2,9,0.070076,0.070076,0
8,0.02,0.1,3,0,0.097071032,0.097071032,0
8,0.02,0.1,3,1,0.097071032,0.097071032,0
8,0.02,0.1,3,2,0.097071032,0.097071032,0
8,0.02,0.1,3,3,0.097071032,0.097071032,0
8,0.02,0.1,3,4,0.097071032,0.097071032,0
8,0.02,0.1,3,5,0.097071032,0.097071032,0
8,0.02,0.1,3,6,0.097071032,0.097071032,0
8,0.02,0.1,3,7,0.097071032,0.097071032,0
8,0.02,0.1,3,8,0.097071032,0.097071032,0
8,0.02,0.1,3,9,0.097071032,0.097071032,0
8,0.02,0.1,4,0,0.119714250224,0.119714250224,0
8,0.02,0.1,4,1,0.119714250224,0.119714250224,0
8,0.02,0.1,4,2,0.119714250224,0.119714250224,0
8,0.02,0.1,4,3,0.119714250224,0.119714250224,0
8,0.02,0.1,4,4,0.119714250224,0.119714250224,0
8,0.02,0.1,4,5,0.119714250224,0.119714250224,0
8,0.02,0.1,4,6,0.119714250224,0.119714250224,0
8,0.02,0.1,4,7,0.119714250224,0.119714250224,0
8,0.02,0.1,4,8,0.119714250224,0.119714250224,0
8,0.02,0.1,4,9,0.119714250224,0.119714250224,0
8,0.02,0.1,8,0,0.178148183298,0.178148183298,0
8,0.02,0.1,8,1,0.178148183298,0.178148183298,0
8,0.02,0.1,8,2,0.178148183298,0.178148183298,0
8,0.02,0.1,8,3,0.178148183298,0.178148183298,0
8,0.02,0.1,8,4,0.178148183298,0.178148183298,0
8,0.02,0.1,8,5,0.178148183298,0.178148183298,0
8,0.02,0.1,8,6,0.178148183298,0.178148183298,0
8,0.02,0.1,8,7,0.178148183298,0.178148183298,0
8,0.02,0.1,8,8,0.178148183298,0.178148183298,0
8,0.02,0.1,8,9,0.178148183298,0.178148183298,0
8,0.02,0.1,16,0,0.214120436218,0.276202279408,0.0620818431896
8,0.02,0.1,16,1,0.214120436218,0.276202279408,0.0620818431896
8,0.02,0.1,16,2,0.214120436218,0.276202279408,0.0620818431896
8,0.02,0.1,16,3,0.214120436218,0.276202279408,0.0620818431896
8,0.02,0.1,16,4,0.214120436218,0.276202279408,0.0620818431896
8,0.02,0.1,16,5,0.214120436218,0.276202279408,0.0620818431896
8,0.02,0.1,16,6,0.214120436218,0.276202279408,0.0620818431896
8,0.02,0.1,16,7,0.214120436218,0.276202279408,0.0620818431896
8,0.02,0.1,16,8,0.276202279408,0.276202279408,0
8,0.02,0.1,16,9,0.276202279408,0.276202279408,0
8,0.02,0.1,32,0,0.209480979935,0.476116859665,0.26663587973
8,0.02,0.1,32,1,0.209480979935,0.476116859665,0.26663587973
8,0.02,0.1,32,2,0.209480979935,0.476116859665,0.26663587973
8,0.02,0.1,32,3,0.209480979935,0.476116859665,0.26663587973
8,0.02,0.1,32,4,0.209480979935,0.476116859665,0.26663587973
8,0.02,0.1,32,5,0.209480979935,0.476116859665,0.26663587973
8,0.02,0.1,32,6,0.209480979935,0.476116859665,0.26663587973
8,0.02,0.1,32,7,0.209480979935,0.476116859665,0.26663587973
8,0.02,0.1,32,8,0.476116859665,0.476116859665,0
8,0.02,0.1,32,9,0.476116859665,0.476116859665,0
8,0.02,0.1,64,0,0.200619628971,0.725546455273,0.524926826302
8,0.02,0.1,64,1,0.200619628971,0.725546455273,0.524926826302
8,0.02,0.1,64,2,0.200619628971,0.725546455273,0.524926826302
8,0.02,0.1,64,3,0.200619628971,0.725546455273,0.524926826302
8,0.02,0.1,64,4,0.200619628971,0.725546455273,0.524926826302
8,0.02,0.1,64,5,0.200619628971,0.725546455273,0.524926826302
8,0.02,0.1,64,6,0.200619628971,0.725546455273,0.524926826302
8,0.02,0.1,64,7,0.200619628971,0.725546455273,0.524926826302
8,0.02,0.1,64,8,0.725546455273,0.725546455273,0
8,0.02,0.1,64,9,0.725546455273,0.725546455273,0
8,0.02,0.4,1,0,0.092,0.092,0
8,0.02,0.4,1,1,0.092,0.092,0
8,0.02,0.4,1,2,0.092,0.092,0
8,0.02,0.4,1,3,0.092,0.092,0
8,0.02,0.4,1,4,0.092,0.092,0
8,0.02,0.4,1,5,0.092,0.092,0
8,0.02,0.4,1,6,0.092,0.092,0
8,0.02,0.4,1,7,0.092,0.092,0
8,0.02,0.4,1,8,0.092,0.092,0
8,0.02,0.4,1,9,0.092,0.092,0
8,0.02,0.4,2,0,0.142256,0.142256,0
8,0.02,0.4,2,1,0.142256,0.142256,0
8,0.02,0.4,2,2,0.142256,0.142256,0
8,0.02,0.4,2,3,0.142256,0.142256,0
8,0.02,0.4,2,4,0.142256,0.142256,0
8,0.02,0.4,2,5,0.142256,0.142256,0
8,0.02,0.4,2,6,0.142256,0.142256,0
8,0.02,0.4,2,7,0.142256,0.142256,0
8,0.02,0.4,2,8,0.142256,0.142256,0
8,0.02,0.4,2,9,0.142256,0.142256,0
8,0.02,0.4,3,0,0.169502528,0.169502528,0
8,0.02,0.4,3,1,0.169502528,0.169502528,0
8,0.02,0.4,3,2,0.169502528,0.169502528,0
8,0.02,0.4,3,3,0.169502528,0.169502528,0
8,0.02,0.4,3,4,0.169502528,0.169502528,0
8,0.02,0.4,3,5,0.169502528,0.169502528,0
8,0.02,0.4,3,6,0.169502528,0.169502528,0
8,0.02,0.4,3,7,0.169502528,0.169502528,0
8,0.02,0.4,3,8,0.169502528,0.169502528,0
8,0.02,0.4,3,9,0.169502528,0.169502528,0
8,0.02,0.4,4,0,0.184141086464,0.184141086464,0
8,0.02,0.4,4,1,0.184141086464,0.184141086464,0
8,0.02,0.4,4,2,0.184141086464,0.184141086464,0
8,0.02,0.4,4,3,0.184141086464,0.184141086464,0
8,0.02,0.4,4,4,0.184141086464,0.184141086464,0
8,0.02,0.4,4,5,0.184141086464,0.184141086464,0
8,0.02,0.4,4,6,0.184141086464,0.184141086464,0
8,0.02,0.4,4,7,0.184141086464,0.184141086464,0
8,0.02,0.4,4,8,0.184141086464,0.184141086464,0
8,0.02,0.4,4,9,0.184141086464,0.184141086464,0
8,0.02,0.4,8,0,0.199147376151,0.199147376151,0
8,0.02,0.4,8,1,0.199147376151,0.199147376151,0
8,0.02,0.4,8,2,0.199147376151,0.199147376151,0
8,0.02,0.4,8,3,0.199147376151,0.199147376151,0
8,0.02,0.4,8,4,0.199147376151,0.199147376151,0
8,0.02,0.4,8,5,0.199147376151,0.199147376151,0
8,0.02,0.4,8,6,0.199147376151,0.199147376151,0
8,0.02,0.4,8,7,0.199147376151,0.199147376151,0
8,0.02,0.4,8,8,0.199147376151,0.199147376151,0
8,0.02,0.4,8,9,0.199147376151,0.199147376151,0
8,0.02,0.4,16,0,0.200021497501,0.276202246679,0.0761807491783
8,0.02,0.4,16,1,0.200021497501,0.276202246679,0.0761807491783
8,0.02,0.4,16,2,0.200021497501,0.276202246679,0.0761807491783
8,0.02,0.4,16,3,0.200021497501,0.276202246679,0.0761807491783
8,0.02,0.4,16,4,0.200021497501,0.276202246679,0.0761807491783
8,0.02,0.4,16,5,0.200021497501,0.276202246679,0.0761807491783
8,0.02,0.4,16,6,0.200021497501,0.276202246679,0.0761807491783
8,0.02,0.4,16,7,0.200021497501,0.276202246679,0.0761807491783
8,0.02,0.4,16,8,0.276202246679,0.276202246679,0
8,0.02,0.4,16,9,0.276202246679,0.276202246679,0
8,0.02,0.4,32,0,0.200000021975,0.476116859665,0.27611683769
8,0.02,0.4,32,1,0.200000021975,0.476116859665,0.27611683769
8,0.02,0.4,32,2,0.200000021975,0.476116859665,0.27611683769
8,0.02,0.4,32,3,0.200000021975,0.476116859665,0.27611683769
8,0.02,0.4,32,4,0.200000021975,0.476116859665,0.27611683769
8,0.02,0.4,32,5,0.200000021975,0.476116859665,0.27611683769
8,0.02,0.4,32,6,0.200000021975,0.476116859665,0.27611683769
8,0.02,0.4,32,7,0.200000021975,0.476116859665,0.27611683769
8,0.02,0.4,32,8,0.476116859665,0.476116859665,0
8,0.02,0.4,32,9,0.476116859665,0.476116859665,0
8,0.02,0.4,64,0,0.2,0.725546455273,0.525546455273
8,0.02,0.4,64,1,0.2,0.725546455273,0.525546455273
8,0.02,0.4,64,2,0.2,0.725546455273,0.525546455273
8,0.02,0.4,64,3,0.2,0.725546455273,0.525546455273
8,0.02,0.4,64,4,0.2,0.725546455273,0.525546455273
8,0.02,0.4,64,5,0.2,0.725546455273,0.525546455273
8,0.02,0.4,64,6,0.2,0.725546455273,0.525546455273
8,0.02,0.4,64,7,0.2,0.725546455273,0.525546455273
8,0.02,0.4,64,8,0.725546455273,0.725546455273,0
8,0.02,0.4,64,9,0.725546455273,0.725546455273,0
8,0.1,0.03,1,0,0.103,0.103,0
8,0.1,0.03,1,1,0.103,0.103,0
8,0.1,0.03,1,2,0.103,0.103,0
8,0.1,0.03,1,3,0.103,0.103,0
8,0.1,0.03,1,4,0.103,0.103,0
8,0.1,0.03,1,5,0.103,0.103,0
8,0.1,0.03,1,6,0.103,0.103,0
8,0.1,0.03,1,7,0.103,0.103,0
8,0.1,0.03,1,8,0.103,0.103,0
8,0.1,0.03,1,9,0.103,0.103,0
8,0.1,0.03,2,0,0.190591,0.190591,0
8,0.1,0.03,2,1,0.190591,0.190591,0
8,0.1,0.03,2,2,0.190591,0.190591,0
8,0.1,0.03,2,3,0.190591,0.190591,0
8,0.1,0.03,2,4,0.190591,0.190591,0
8,0.1,0.03,2,5,0.190591,0.190591,0
8,0.1,0.03,2,6,0.190591,0.190591,0
8,0.1,0.03,2,7,0.190591,0.190591,0
8,0.1,0.03,2,8,0.190591,0.190591,0
8,0.1,0.03,2,9,0.190591,0.190591,0
8,0.1,0.03,3,0,0.264799783,0.270998083,0.0061983
8,0.1,0.03,3,1,0.264799783,0.270998083,0.0061983
8,0.1,0.03,3,2,0.264799783,0.270998083,0.0061983
8,0.1,0.03,3,3,0.264799783,0.270998083,0.0061983
8,0.1,0.03,3,4,0.264799783,0.270998083,0.0061983
8,0.1,0.03,3,5,0.264799783,0.270998083,0.0061983
8,0.1,0.03,3,6,0.264799783,0.270998083,0.0061983
8,0.1,0.03,3,7,0.264799783,0.270998083,0.0061983
8,0.1,0.03,3,8,0.270998083,0.270998083,0
8,0.1,0.03,3,9,0.270998083,0.270998083,0
8,0.1,0.03,4,0,0.327393635359,0.343899883441,0.016506248082
8,0.1,0.03,4,1,0.327393635359,0.343899883441,0.016506248082
8,0.1,0.03,4,2,0.327393635359,0.343899883441,0.016506248082
8,0.1,0.03,4,3,0.327393635359,0.343899883441,0.016506248082
8,0.1,0.03,4,4,0.327393635359,0.343899883441,0.016506248082
8,0.1,0.03,4,5,0.327393635359,0.343899883441,0.016506248082
8,0.1,0.03,4,6,0.327393635359,0.343899883441,0.016506248082
8,0.1,0.03,4,7,0.327393635359,0.343899883441,0.016506248082
8,0.1,0.03,4,8,0.343899883441,0.343899883441,0
8,0.1,0.03,4,9,0.343899883441,0.343899883441,0
8,0.1,0.03,8,0,0.489618870257,0.56953279,0.0799139197428
8,0.1,0.03,8,1,0.489618870257,0.56953279,0.0799139197428
8,0.1,0.03,8,2,0.489618870257,0.56953279,0.0799139197428
8,0.1,0.03,8,3,0.489618870257,0.56953279,0.0799139197428
8,0.1,0.03,8,4,0.489618870257,0.56953279,0.0799139197428
8,0.1,0.03,8,5,0.489618870257,0.56953279,0.0799139197428
8,0.1,0.03,8,6,0.489618870257,0.56953279,0.0799139197428
8,0.1,0.03,8,7,0.489618870257,0.56953279,0.0799139197428
8,0.1,0.03,8,8,0.56953279,0.56953279,0
8,0.1,0.03,8,9,0.56953279,0.56953279,0
8,0.1,0.03,16,0,0.577580480676,0.814697981115,0.237117500439
8,0.1,0.03,16,1,0.577580480676,0.814697981115,0.237117500439
8,0.1,0.03,16,2,0.577580480676,0.814697981115,0.237117500439
8,0.1,0.03,16,3,0.577580480676,0.814697981115,0.237117500439
8,0.1,0.03,16,4,0.577580480676,0.814697981115,0.237117500439
8,0.1,0.03,16,5,0.577580480676,0.814697981115,0.237117500439
8,0.1,0.03,16,6,0.577580480676,0.814697981115,0.237117500439
8,0.1,0.03,16,7,0.577580480676,0.814697981115,0.237117500439
8,0.1,0.03,16,8,0.814697981115,0.814697981115,0
8,0.1,0.03,16,9,0.814697981115,0.814697981115,0
8,0.1,0.03,32,0,0.48889049231,0.965663161797,0.476772669488
8,0.1,0.03,32,1,0.48889049231,0.965663161797,0.476772669488
8,0.1,0.03,32,2,0.48889049231,0.965663161797,0.476772669488
8,0.1,0.03,32,3,0.48889049231,0.965663161797,0.476772669488
8,0.1,0.03,32,4,0.48889049231,0.965663161797,0.476772669488
8,0.1,0.03,32,5,0.48889049231,0.965663161797,0.476772669488
8,0.1,0.03,32,6,0.48889049231,0.965663161797,0.476772669488
8,0.1,0.03,32,7,0.48889049231,0.965663161797,0.476772669488
8,0.1,0.03,32,8,0.965663161797,0.965663161797,0
8,0.1,0.03,32,9,0.965663161797,0.965663161797,0
8,0.1,0.03,64,0,0.313720944075,0.998820981542,0.685100037467
8,0.1,0.03,64,1,0.313720944075,0.998820981542,0.685100037467
8,0.1,0.03,64,2,0.313720944075,0.998820981542,0.685100037467
8,0.1,0.03,64,3,0.313720944075,0.998820981542,0.685100037467
8,0.1,0.03,64,4,0.313720944075,0.998820981542,0.685100037467
8,0.1,0.03,64,5,0.313720944075,0.998820981542,0.685100037467
8,0.1,0.03,64,6,0.313720944075,0.998820981542,0.685100037467
8,0.1,0.03,64,7,0.313720944075,0.998820981542,0.685100037467
8,0.1,0.03,64,8,0.998820981542,0.998820981542,0
8,0.1,0.03,64,9,0.998820981542,0.998820981542,0
8,0.1,0.1,1,0,0.11,0.11,0
8,0.1,0.1,1,1,0.11,0.11,0
8,0.1,0.1,1,2,0.11,0.11,0
8,0.1,0.1,1,3,0.11,0.11,0
8,0.1,0.1,1,4,0.11,0.11,0
8,0.1,0.1,1,5,0.11,0.11,0
8,0.1,0.1,1,6,0.11,0.11,0
8,0.1,0.1,1,7,0.11,0.11,0
8,0.1,0.1,1,8,0.11,0.11,0
8,0.1,0.1,1,9,0.11,0.11,0
8,0.1,0.1,2,0,0.1919,0.1919,0
8,0.1,0.1,2,1,0.1919,0.1919,0
8,0.1,0.1,2,2,0.1919,0.1919,0
8,0.1,0.1,2,3,0.1919,0.1919,0
8,0.1,0.1,2,4,0.1919,0.1919,0
8,0.1,0.1,2,5,0.1919,0.1919,0
8,0.1,0.1,2,6,0.1919,0.1919,0
8,0.1,0.1,2,7,0.1919,0.1919,0
8,0.1,0.1,2,8,0.1919,0.1919,0
8,0.1,0.1,2,9,0.1919,0.1919,0
8,0.1,0.1,3,0,0.251759,0.270929,0.01917
8,0.1,0.1,3,1,0.251759,0.270929,0.01917
8,0.1,0.1,3,2,0.251759,0.270929,0.01917
8,0.1,0.1,3,3,0.251759,0.270929,0.01917
8,0.1,0.1,3,4,0.251759,0.270929,0.01917
8,0.1,0.1,3,5,0.251759,0.270929,0.01917
8,0.1,0.1,3,6,0.251759,0.270929,0.01917
8,0.1,0.1,3,7,0.251759,0.270929,0.01917
8,0.1,0.1,3,8,0.270929,0.270929,0
8,0.1,0.1,3,9,0.270929,0.270929,0
8,0.1,0.1,4,0,0.29441279,0.34388561,0.04947282
8,0.1,0.1,4,1,0.29441279,0.34388561,0.04947282
8,0.1,0.1,4,2,0.29441279,0.34388561,0.04947282
8,0.1,0.1,4,3,0.29441279,0.34388561,0.04947282
8,0.1,0.1,4,4,0.29441279,0.34388561,0.04947282
8,0.1,0.1,4,5,0.29441279,0.34388561,0.04947282
8,0.1,0.1,4,6,0.29441279,0.34388561,0.04947282
8,0.1,0.1,4,7,0.29441279,0.34388561,0.04947282
8,0.1,0.1,4,8,0.34388561,0.34388561,0
8,0.1,0.1,4,9,0.34388561,0.34388561,0
8,0.1,0.1,8,0,0.359071749115,0.569532786305,0.21046103719
8,0.1,0.1,8,1,0.359071749115,0.569532786305,0.21046103719
8,0.1,0.1,8,2,0.359071749115,0.569532786305,0.21046103719
8,0.1,0.1,8,3,0.359071749115,0.569532786305,0.21046103719
8,0.1,0.1,8,4,0.359071749115,0.569532786305,0.21046103719
8,0.1,0.1,8,5,0.359071749115,0.569532786305,0.21046103719
8,0.1,0.1,8,6,0.359071749115,0.569532786305,0.21046103719
8,0.1,0.1,8,7,0.359071749115,0.569532786305,0.21046103719
8,0.1,0.1,8,8,0.569532786305,0.569532786305,0
8,0.1,0.1,8,9,0.569532786305,0.569532786305,0
8,0.1,0.1,16,0,0.313904776905,0.814697981115,0.50079320421
8,0.1,0.1,16,1,0.313904776905,0.814697981115,0.50079320421
8,0.1,0.1,16,2,0.313904776905,0.814697981115,0.50079320421
8,0.1,0.1,16,3,0.313904776905,0.814697981115,0.50079320421
8,0.1,0.1,16,4,0.313904776905,0.814697981115,0.50079320421
8,0.1,0.1,16,5,0.313904776905,0.814697981115,0.50079320421
8,0.1,0.1,16,6,0.313904776905,0.814697981115,0.50079320421
8,0.1,0.1,16,7,0.313904776905,0.814697981115,0.50079320421
8,0.1,0.1,16,8,0.814697981115,0.814697981115,0
8,0.1,0.1,16,9,0.814697981115,0.814697981115,0
8,0.1,0.1,32,0,0.226290452105,0.965663161797,0.739372709693
8,0.1,0.1,32,1,0.226290452105,0.965663161797,0.739372709693
8,0.1,0.1,32,2,0.226290452105,0.965663161797,0.739372709693
8,0.1,0.1,32,3,0.226290452105,0.965663161797,0.739372709693
8,0.1,0.1,32,4,0.226290452105,0.965663161797,0.739372709693
8,0.1,0.1,32,5,0.226290452105,0.965663161797,0.739372709693
8,0.1,0.1,32,6,0.226290452105,0.965663161797,0.739372709693
8,0.1,0.1,32,7,0.226290452105,0.965663161797,0.739372709693
8,0.1,0.1,32,8,0.965663161797,0.965663161797,0
8,0.1,0.1,32,9,0.965663161797,0.965663161797,0
8,0.1,0.1,64,0,0.200941824682,0.998820981542,0.797879156861
8,0.1,0.1,64,1,0.200941824682,0.998820981542,0.797879156861
8,0.1,0.1,64,2,0.200941824682,0.998820981542,0.797879156861
8,0.1,0.1,64,3,0.200941824682,0.998820981542,0.797879156861
8,0.1,0.1,64,4,0.200941824682,0.998820981542,0.797879156861
8,0.1,0.1,64,5,0.200941824682,0.998820981542,0.797879156861
8,0.1,0.1,64,6,0.200941824682,0.998820981542,0.797879156861
8,0.1,0.1,64,7,0.200941824682,0.998820981542,0.797879156861
8,0.1,0.1,64,8,0.998820981542,0.998820981542,0
8,0.1,0.1,64,9,0.998820981542,0.998820981542,0
8,0.1,0.4,1,0,0.14,0.14,0
8,0.1,0.4,1,1,0.14,0.14,0
8,0.1,0.4,1,2,0.14,0.14,0
8,0.1,0.4,1,3,0.14,0.14,0
8,0.1,0.4,1,4,0.14,0.14,0
8,0.1,0.4,1,5,0.14,0.14,0
8,0.1,0.4,1,6,0.14,0.14,0
8,0.1,0.4,1,7,0.14,0.14,0
8,0.1,0.4,1,8,0.14,0.14,0
8,0.1,0.4,1,9,0.14,0.14,0
8,0.1,0.4,2,0,0.1964,0.1964,0
8,0.1,0.4,2,1,0.1964,0.1964,0
8,0.1,0.4,2,2,0.1964,0.1964,0
8,0.1,0.4,2,3,0.1964,0.1964,0
8,0.1,0.4,2,4,0.1964,0.1964,0
8,0.1,0.4,2,5,0.1964,0.1964,0
8,0.1,0.4,2,6,0.1964,0.1964,0
8,0.1,0.4,2,7,0.1964,0.1964,0
8,0.1,0.4,2,8,0.1964,0.1964,0
8,0.1,0.4,2,9,0.1964,0.1964,0
8,0.1,0.4,3,0,0.215336,0.266456,0.05112
8,0.1,0.4,3,1,0.215336,0.266456,0.05112
8,0.1,0.4,3,2,0.215336,0.266456,0.05112
8,0.1,0.4,3,3,0.215336,0.266456,0.05112
8,0.1,0.4,3,4,0.215336,0.266456,0.05112
8,0.1,0.4,3,5,0.215336,0.266456,0.05112
8,0.1,0.4,3,6,0.215336,0.266456,0.05112
8,0.1,0.4,3,7,0.215336,0.266456,0.05112
8,0.1,0.4,3,8,0.266456,0.266456,0
8,0.1,0.4,3,9,0.266456,0.266456,0
8,0.1,0.4,4,0,0.21864944,0.34021616,0.12156672
8,0.1,0.4,4,1,0.21864944,0.34021616,0.12156672
8,0.1,0.4,4,2,0.21864944,0.34021616,0.12156672
8,0.1,0.4,4,3,0.21864944,0.34021616,0.12156672
8,0.1,0.4,4,4,0.21864944,0.34021616,0.12156672
8,0.1,0.4,4,5,0.21864944,0.34021616,0.12156672
8,0.1,0.4,4,6,0.21864944,0.34021616,0.12156672
8,0.1,0.4,4,7,0.21864944,0.34021616,0.12156672
8,0.1,0.4,4,8,0.34021616,0.34021616,0
8,0.1,0.4,4,9,0.34021616,0.34021616,0
8,0.1,0.4,8,0,0.206206731866,0.569290612991,0.363083881125
8,0.1,0.4,8,1,0.206206731866,0.569290612991,0.363083881125
8,0.1,0.4,8,2,0.206206731866,0.569290612991,0.363083881125
8,0.1,0.4,8,3,0.206206731866,0.569290612991,0.363083881125
8,0.1,0.4,8,4,0.206206731866,0.569290612991,0.363083881125
8,0.1,0.4,8,5,0.206206731866,0.569290612991,0.363083881125
8,0.1,0.4,8,6,0.206206731866,0.569290612991,0.363083881125
8,0.1,0.4,8,7,0.206206731866,0.569290612991,0.363083881125
8,0.1,0.4,8,8,0.569290612991,0.569290612991,0
8,0.1,0.4,8,9,0.569290612991,0.569290612991,0
8,0.1,0.4,16,0,0.200173413056,0.814697717104,0.614524304048
8,0.1,0.4,16,1,0.200173413056,0.814697717104,0.614524304048
8,0.1,0.4,16,2,0.200173413056,0.814697717104,0.614524304048
8,0.1,0.4,16,3,0.200173413056,0.814697717104,0.614524304048
8,0.1,0.4,16,4,0.200173413056,0.814697717104,0.614524304048
8,0.1,0.4,16,5,0.200173413056,0.814697717104,0.614524304048
8,0.1,0.4,16,6,0.200173413056,0.814697717104,0.614524304048
8,0.1,0.4,16,7,0.200173413056,0.814697717104,0.614524304048
8,0.1,0.4,16,8,0.814697717104,0.814697717104,0
8,0.1,0.4,16,9,0.814697717104,0.814697717104,0
8,0.1,0.4,32,0,0.200000060937,0.965663161797,0.76566310086
8,0.1,0.4,32,1,0.200000060937,0.965663161797,0.76566310086
8,0.1,0.4,32,2,0.200000060937,0.965663161797,0.76566310086
8,0.1,0.4,32,3,0.200000060937,0.965663161797,0.76566310086
8,0.1,0.4,32,4,0.200000060937,0.965663161797,0.76566310086
8,0.1,0.4,32,5,0.200000060937,0.965663161797,0.76566310086
8,0.1,0.4,32,6,0.200000060937,0.965663161797,0.76566310086
8,0.1,0.4,32,7,0.200000060937,0.965663161797,0.76566310086
