horizon,actions,seed,k,updates,value,matched,gap,baseline
6,2,5,32,1,0.386105985447,0.386790982499,0.000684997052307,0.149758539291
6,2,5,32,2,0.386105985447,0.386790982499,0.000684997052307,0.149758539291
6,2,5,32,3,0.386790982499,0.386790982499,0,0.149758539291
6,2,5,32,4,0.386790982499,0.386790982499,0,0.149758539291
6,2,5,32,5,0.386790982499,0.386790982499,0,0.149758539291
6,2,5,32,6,0.386790982499,0.386790982499,0,0.149758539291
6,2,6,2,0,0.305152056062,0.305152056062,0,0.262154175931
6,2,6,2,1,0.305152056062,0.305152056062,0,0.262154175931
6,2,6,2,2,0.305152056062,0.305152056062,0,0.262154175931
6,2,6,2,3,0.305152056062,0.305152056062,0,0.262154175931
6,2,6,2,4,0.305152056062,0.305152056062,0,0.262154175931
6,2,6,2,5,0.305152056062,0.305152056062,0,0.262154175931
6,2,6,2,6,0.305152056062,0.305152056062,0,0.262154175931
6,2,6,8,0,0.37724781078,0.37724781078,0,0.262154175931
6,2,6,8,1,0.37724781078,0.37724781078,0,0.262154175931
6,2,6,8,2,0.37724781078,0.37724781078,0,0.262154175931
6,2,6,8,3,0.37724781078,0.37724781078,0,0.262154175931
6,2,6,8,4,0.37724781078,0.37724781078,0,0.262154175931
6,2,6,8,5,0.37724781078,0.37724781078,0,0.262154175931
6,2,6,8,6,0.37724781078,0.37724781078,0,0.262154175931
6,2,6,32,0,0.47990446201,0.47990446201,0,0.262154175931
6,2,6,32,1,0.47990446201,0.47990446201,0,0.262154175931
6,2,6,32,2,0.47990446201,0.47990446201,0,0.262154175931
6,2,6,32,3,0.47990446201,0.47990446201,0,0.262154175931
6,2,6,32,4,0.47990446201,0.47990446201,0,0.262154175931
6,2,6,32,5,0.47990446201,0.47990446201,0,0.262154175931
6,2,6,32,6,0.47990446201,0.47990446201,0,0.262154175931
6,2,7,2,0,0.360439439831,0.360718383795,0.000278943963906,0.317598287985
6,2,7,2,1,0.360718383795,0.360718383795,0,0.317598287985
6,2,7,2,2,0.360718383795,0.360718383795,0,0.317598287985
6,2,7,2,3,0.360718383795,0.360718383795,0,0.317598287985
6,2,7,2,4,0.360718383795,0.360718383795,0,0.317598287985
6,2,7,2,5,0.360718383795,0.360718383795,0,0.317598287985
6,2,7,2,6,0.360718383795,0.360718383795,0,0.317598287985
6,2,7,8,0,0.474912981575,0.475506223867,0.000593242292529,0.317598287985
6,2,7,8,1,0.475317266177,0.475506223867,0.000188957689939,0.317598287985
6,2,7,8,2,0.475506223867,0.475506223867,0,0.317598287985
6,2,7,8,3,0.475506223867,0.475506223867,0,0.317598287985
6,2,7,8,4,0.475506223867,0.475506223867,0,0.317598287985
6,2,7,8,5,0.475506223867,0.475506223867,0,0.317598287985
6,2,7,8,6,0.475506223867,0.475506223867,0,0.317598287985
6,2,7,32,0,0.605912838093,0.606053249015,0.000140410922151,0.317598287985
6,2,7,32,1,0.605012713936,0.606053249015,0.00104053507935,0.317598287985
6,2,7,32,2,0.606053249015,0.606053249015,0,0.317598287985
6,2,7,32,3,0.606053249015,0.606053249015,0,0.317598287985
6,2,7,32,4,0.606053249015,0.606053249015,0,0.317598287985
6,2,7,32,5,0.606053249015,0.606053249015,0,0.317598287985
6,2,7,32,6,0.606053249015,0.606053249015,0,0.317598287985
6,2,8,2,0,0.631471447798,0.631471447798,0,0.564838354837
6,2,8,2,1,0.631471447798,0.631471447798,0,0.564838354837
6,2,8,2,2,0.631471447798,0.631471447798,0,0.564838354837
6,2,8,2,3,0.631471447798,0.631471447798,0,0.564838354837
6,2,8,2,4,0.631471447798,0.631471447798,0,0.564838354837
6,2,8,2,5,0.631471447798,0.631471447798,0,0.564838354837
6,2,8,2,6,0.631471447798,0.631471447798,0,0.564838354837
6,2,8,8,0,0.718009753593,0.718009753593,0,0.564838354837
6,2,8,8,1,0.718009753593,0.718009753593,0,0.564838354837
6,2,8,8,2,0.718009753593,0.718009753593,0,0.564838354837
6,2,8,8,3,0.718009753593,0.718009753593,0,0.564838354837
6,2,8,8,4,0.718009753593,0.718009753593,0,0.564838354837
6,2,8,8,5,0.718009753593,0.718009753593,0,0.564838354837
6,2,8,8,6,0.718009753593,0.718009753593,0,0.564838354837
6,2,8,32,0,0.751339814536,0.751339814536,0,0.564838354837
6,2,8,32,1,0.751339814536,0.751339814536,0,0.564838354837
6,2,8,32,2,0.751339814536,0.751339814536,0,0.564838354837
6,2,8,32,3,0.751339814536,0.751339814536,0,0.564838354837
6,2,8,32,4,0.751339814536,0.751339814536,0,0.564838354837
6,2,8,32,5,0.751339814536,0.751339814536,0,0.564838354837
6,2,8,32,6,0.751339814536,0.751339814536,0,0.564838354837
6,2,9,2,0,0.131913150717,0.131913150717,0,0.114326180833
6,2,9,2,1,0.131913150717,0.131913150717,0,0.114326180833
6,2,9,2,2,0.131913150717,0.131913150717,0,0.114326180833
6,2,9,2,3,0.131913150717,0.131913150717,0,0.114326180833
6,2,9,2,4,0.131913150717,0.131913150717,0,0.114326180833
6,2,9,2,5,0.131913150717,0.131913150717,0,0.114326180833
6,2,9,2,6,0.131913150717,0.131913150717,0,0.114326180833
6,2,9,8,0,0.174901280326,0.175129829954,0.000228549628527,0.114326180833
6,2,9,8,1,0.174901280326,0.175129829954,0.000228549628527,0.114326180833
6,2,9,8,2,0.174901280326,0.175129829954,0.000228549628527,0.114326180833
6,2,9,8,3,0.175129829954,0.175129829954,0,0.114326180833
6,2,9,8,4,0.175129829954,0.175129829954,0,0.114326180833
6,2,9,8,5,0.175129829954,0.175129829954,0,0.114326180833
6,2,9,8,6,0.175129829954,0.175129829954,0,0.114326180833
6,2,9,32,0,0.283190068471,0.314360897123,0.031170828652,0.114326180833
6,2,9,32,1,0.310172887607,0.314360897123,0.00418800951597,0.114326180833
6,2,9,32,2,0.313375078473,0.314360897123,0.000985818649895,0.114326180833
6,2,9,32,3,0.314360897123,0.314360897123,0,0.114326180833
6,2,9,32,4,0.314360897123,0.314360897123,0,0.114326180833
6,2,9,32,5,0.314360897123,0.314360897123,0,0.114326180833
6,2,9,32,6,0.314360897123,0.314360897123,0,0.114326180833
6,2,10,2,0,0.126986071808,0.126986071808,0,0.109445429639
6,2,10,2,1,0.126986071808,0.126986071808,0,0.109445429639
6,2,10,2,2,0.126986071808,0.126986071808,0,0.109445429639
6,2,10,2,3,0.126986071808,0.126986071808,0,0.109445429639
6,2,10,2,4,0.126986071808,0.126986071808,0,0.109445429639
6,2,10,2,5,0.126986071808,0.126986071808,0,0.109445429639
6,2,10,2,6,0.126986071808,0.126986071808,0,0.109445429639
6,2,10,8,0,0.160759745934,0.161500036106,0.000740290171728,0.109445429639
6,2,10,8,1,0.161500036106,0.161500036106,0,0.109445429639
6,2,10,8,2,0.161500036106,0.161500036106,0,0.109445429639
6,2,10,8,3,0.161500036106,0.161500036106,0,0.109445429639
6,2,10,8,4,0.161500036106,0.161500036106,0,0.109445429639
6,2,10,8,5,0.161500036106,0.161500036106,0,0.109445429639
6,2,10,8,6,0.161500036106,0.161500036106,0,0.109445429639
6,2,10,32,0,0.229160919162,0.249042493137,0.0198815739751,0.109445429639
6,2,10,32,1,0.23381543182,0.249042493137,0.0152270613172,0.109445429639
6,2,10,32,2,0.249042493137,0.249042493137,0,0.109445429639
6,2,10,32,3,0.249042493137,0.249042493137,0,0.109445429639
6,2,10,32,4,0.249042493137,0.249042493137,0,0.109445429639
6,2,10,32,5,0.249042493137,0.249042493137,0,0.109445429639
6,2,10,32,6,0.249042493137,0.249042493137,0,0.109445429639
6,2,11,2,0,0.20773683646,0.20773683646,0,0.171288166398
6,2,11,2,1,0.20773683646,0.20773683646,0,0.171288166398
6,2,11,2,2,0.20773683646,0.20773683646,0,0.171288166398
6,2,11,2,3,0.20773683646,0.20773683646,0,0.171288166398
6,2,11,2,4,0.20773683646,0.20773683646,0,0.171288166398
6,2,11,2,5,0.20773683646,0.20773683646,0,0.171288166398
6,2,11,2,6,0.20773683646,0.20773683646,0,0.171288166398
6,2,11,8,0,0.250715497048,0.250715497048,0,0.171288166398
6,2,11,8,1,0.250715497048,0.250715497048,0,0.171288166398
6,2,11,8,2,0.250715497048,0.250715497048,0,0.171288166398
6,2,11,8,3,0.250715497048,0.250715497048,0,0.171288166398
6,2,11,8,4,0.250715497048,0.250715497048,0,0.171288166398
6,2,11,8,5,0.250715497048,0.250715497048,0,0.171288166398
6,2,11,8,6,0.250715497048,0.250715497048,0,0.171288166398
6,2,11,32,0,0.28077427135,0.295525278328,0.0147510069782,0.171288166398
6,2,11,32,1,0.294402817414,0.295525278328,0.00112246091446,0.171288166398
6,2,11,32,2,0.295525278328,0.295525278328,0,0.171288166398
6,2,11,32,3,0.295525278328,0.295525278328,0,0.171288166398
6,2,11,32,4,0.295525278328,0.295525278328,0,0.171288166398
6,2,11,32,5,0.295525278328,0.295525278328,0,0.171288166398
6,2,11,32,6,0.295525278328,0.295525278328,0,0.171288166398
6,8,0,2,0,0.38724932234,0.387310244561,6.09222212122e-05,0.185075922802
6,8,0,2,1,0.387310244561,0.387310244561,0,0.185075922802
6,8,0,2,2,0.387310244561,0.387310244561,0,0.185075922802
6,8,0,2,3,0.387310244561,0.387310244561,0,0.185075922802
6,8,0,2,4,0.387310244561,0.387310244561,0,0.185075922802
6,8,0,2,5,0.387310244561,0.387310244561,0,0.185075922802
6,8,0,2,6,0.387310244561,0.387310244561,0,0.185075922802
6,8,0,8,0,0.815693972706,0.825163167549,0.00946919484277,0.185075922802
6,8,0,8,1,0.82401372145,0.825163167549,0.00114944609868,0.185075922802
6,8,0,8,2,0.825163167549,0.825163167549,0,0.185075922802
6,8,0,8,3,0.825163167549,0.825163167549,0,0.185075922802
6,8,0,8,4,0.825163167549,0.825163167549,0,0.185075922802
6,8,0,8,5,0.825163167549,0.825163167549,0,0.185075922802
6,8,0,8,6,0.825163167549,0.825163167549,0,0.185075922802
6,8,0,32,0,0.918551997245,0.920831886083,0.00227988883801,0.185075922802
6,8,0,32,1,0.918343930526,0.920831886083,0.0024879555577,0.185075922802
6,8,0,32,2,0.919777580813,0.920831886083,0.00105430527088,0.185075922802
6,8,0,32,3,0.920822875797,0.920831886083,9.01028661082e-06,0.185075922802
6,8,0,32,4,0.920830390085,0.920831886083,1.49599803212e-06,0.185075922802
6,8,0,32,5,0.920831886083,0.920831886083,0,0.185075922802
6,8,0,32,6,0.920831886083,0.920831886083,0,0.185075922802
6,8,1,2,0,0.576703661442,0.578126863681,0.00142320223886,0.458169192023
6,8,1,2,1,0.578060029827,0.578126863681,6.68338537482e-05,0.458169192023
6,8,1,2,2,0.578120142362,0.578126863681,6.72131929247e-06,0.458169192023
6,8,1,2,3,0.578126863681,0.578126863681,0,0.458169192023
6,8,1,2,4,0.578126863681,0.578126863681,0,0.458169192023
6,8,1,2,5,0.578126863681,0.578126863681,0,0.458169192023
6,8,1,2,6,0.578126863681,0.578126863681,0,0.458169192023
6,8,1,8,0,0.656883346914,0.676405793875,0.0195224469615,0.458169192023
6,8,1,8,1,0.673155684458,0.676405793875,0.00325010941742,0.458169192023
6,8,1,8,2,0.675484933847,0.676405793875,0.000920860028065,0.458169192023
6,8,1,8,3,0.676405793875,0.676405793875,0,0.458169192023
6,8,1,8,4,0.676405793875,0.676405793875,0,0.458169192023
6,8,1,8,5,0.676405793875,0.676405793875,0,0.458169192023
6,8,1,8,6,0.676405793875,0.676405793875,0,0.458169192023
6,8,1,32,0,0.658428782347,0.687492076504,0.0290632941566,0.458169192023
6,8,1,32,1,0.684798300551,0.687492076504,0.0026937759532,0.458169192023
6,8,1,32,2,0.687274592399,0.687492076504,0.000217484105075,0.458169192023
6,8,1,32,3,0.687412274054,0.687492076504,7.98024500918e-05,0.458169192023
6,8,1,32,4,0.687467590794,0.687492076504,2.44857093542e-05,0.458169192023
6,8,1,32,5,0.687492076504,0.687492076504,0,0.458169192023
6,8,1,32,6,0.687492076504,0.687492076504,0,0.458169192023
6,8,2,2,0,0.390123350415,0.390463837935,0.000340487520221,0.21577541489
6,8,2,2,1,0.389661115259,0.390463837935,0.000802722675863,0.21577541489
6,8,2,2,2,0.390463251135,0.390463837935,5.86800027791e-07,0.21577541489
6,8,2,2,3,0.390463837935,0.390463837935,0,0.21577541489
6,8,2,2,4,0.390463837935,0.390463837935,0,0.21577541489
6,8,2,2,5,0.390463837935,0.390463837935,0,0.21577541489
6,8,2,2,6,0.390463837935,0.390463837935,0,0.21577541489
6,8,2,8,0,0.673518588924,0.674583647177,0.00106505825304,0.21577541489
6,8,2,8,1,0.669488019574,0.674583647177,0.00509562760302,0.21577541489
6,8,2,8,2,0.67456661266,0.674583647177,1.70345170154e-05,0.21577541489
6,8,2,8,3,0.674409974483,0.674583647177,0.000173672694492,0.21577541489
6,8,2,8,4,0.674583647177,0.674583647177,0,0.21577541489
6,8,2,8,5,0.674583647177,0.674583647177,0,0.21577541489
6,8,2,8,6,0.674583647177,0.674583647177,0,0.21577541489
6,8,2,32,0,0.801392523526,0.803622414063,0.00222989053743,0.21577541489
6,8,2,32,1,0.796521868862,0.803622414063,0.00710054520116,0.21577541489
6,8,2,32,2,0.803530254066,0.803622414063,9.21599969356e-05,0.21577541489
6,8,2,32,3,0.803622414063,0.803622414063,0,0.21577541489
6,8,2,32,4,0.803622414063,0.803622414063,0,0.21577541489
6,8,2,32,5,0.803622414063,0.803622414063,0,0.21577541489
6,8,2,32,6,0.803622414063,0.803622414063,0,0.21577541489
6,8,3,2,0,0.349106534317,0.349385280703,0.000278746386436,0.207177460869
6,8,3,2,1,0.349381812489,0.349385280703,3.46821468405e-06,0.207177460869
6,8,3,2,2,0.349371928855,0.349385280703,1.33518480616e-05,0.207177460869
6,8,3,2,3,0.349371928855,0.349385280703,1.33518480616e-05,0.207177460869
6,8,3,2,4,0.349385280703,0.349385280703,0,0.207177460869
6,8,3,2,5,0.349385280703,0.349385280703,0,0.207177460869
6,8,3,2,6,0.349385280703,0.349385280703,0,0.207177460869
6,8,3,8,0,0.494482240898,0.568066821779,0.0735845808817,0.207177460869
6,8,3,8,1,0.539764725602,0.568066821779,0.0283020961772,0.207177460869
6,8,3,8,2,0.558588188107,0.568066821779,0.00947863367211,0.207177460869
6,8,3,8,3,0.561901646917,0.568066821779,0.00616517486259,0.207177460869
6,8,3,8,4,0.568066076587,0.568066821779,7.45192685558e-07,0.207177460869
6,8,3,8,5,0.568066821779,0.568066821779,0,0.207177460869
6,8,3,8,6,0.568066821779,0.568066821779,0,0.207177460869
6,8,3,32,0,0.615808840812,0.658531274212,0.0427224333999,0.207177460869
6,8,3,32,1,0.658045873965,0.658531274212,0.00048540024762,0.207177460869
6,8,3,32,2,0.65853040857,0.658531274212,8.6564258639e-07,0.207177460869
6,8,3,32,3,0.658531273091,0.658531274212,1.12106934846e-09,0.207177460869
6,8,3,32,4,0.658531274212,0.658531274212,0,0.207177460869
6,8,3,32,5,0.658531274212,0.658531274212,0,0.207177460869
6,8,3,32,6,0.658531274212,0.658531274212,0,0.207177460869
6,8,4,2,0,0.239245528959,0.239656835841,0.000411306882185,0.100129076898
6,8,4,2,1,0.239643927304,0.239656835841,1.29085375638e-05,0.100129076898
6,8,4,2,2,0.239655675634,0.239656835841,1.16020691976e-06,0.100129076898
6,8,4,2,3,0.239656835841,0.239656835841,0,0.100129076898
6,8,4,2,4,0.239656835841,0.239656835841,0,0.100129076898
6,8,4,2,5,0.239656835841,0.239656835841,0,0.100129076898
6,8,4,2,6,0.239656835841,0.239656835841,0,0.100129076898
6,8,4,8,0,0.579959654696,0.61066272562,0.0307030709246,0.100129076898
6,8,4,8,1,0.6105544833,0.61066272562,0.000108242320099,0.100129076898
6,8,4,8,2,0.610572310662,0.61066272562,9.04149580494e-05,0.100129076898
6,8,4,8,3,0.610572310662,0.61066272562,9.04149580494e-05,0.100129076898
6,8,4,8,4,0.610662474621,0.61066272562,2.50998912432e-07,0.100129076898
6,8,4,8,5,0.61066272562,0.61066272562,0,0.100129076898
6,8,4,8,6,0.61066272562,0.61066272562,0,0.100129076898
6,8,4,32,0,0.684292691053,0.734441751448,0.0501490603945,0.100129076898
6,8,4,32,1,0.73313896799,0.734441751448,0.00130278345747,0.100129076898
6,8,4,32,2,0.733614306866,0.734441751448,0.000827444581986,0.100129076898
6,8,4,32,3,0.733815517007,0.734441751448,0.000626234440745,0.100129076898
6,8,4,32,4,0.734441674318,0.734441751448,7.71303181324e-08,0.100129076898
6,8,4,32,5,0.734441751448,0.734441751448,0,0.100129076898
6,8,4,32,6,0.734441751448,0.734441751448,0,0.100129076898
6,8,5,2,0,0.578641206053,0.580089822308,0.00144861625451,0.4152875759
6,8,5,2,1,0.580045584688,0.580089822308,4.42376196066e-05,0.4152875759
6,8,5,2,2,0.580080961875,0.580089822308,8.86043325288e-06,0.4152875759
6,8,5,2,3,0.580086308198,0.580089822308,3.51410972033e-06,0.4152875759
6,8,5,2,4,0.580089822308,0.580089822308,0,0.4152875759
6,8,5,2,5,0.580089822308,0.580089822308,0,0.4152875759
6,8,5,2,6,0.580089822308,0.580089822308,0,0.4152875759
6,8,5,8,0,0.693570785087,0.715301400331,0.0217306152439,0.4152875759
6,8,5,8,1,0.71474423753,0.715301400331,0.000557162800242,0.4152875759
6,8,5,8,2,0.715301058457,0.715301400331,3.41873548471e-07,0.4152875759
6,8,5,8,3,0.715301400331,0.715301400331,0,0.4152875759
6,8,5,8,4,0.715301400331,0.715301400331,0,0.4152875759
6,8,5,8,5,0.715301400331,0.715301400331,0,0.4152875759
6,8,5,8,6,0.715301400331,0.715301400331,0,0.4152875759
6,8,5,32,0,0.749458574427,0.762881507435,0.0134229330088,0.4152875759
6,8,5,32,1,0.762877651838,0.762881507435,3.85559710991e-06,0.4152875759
6,8,5,32,2,0.762878125369,0.762881507435,3.38206632489e-06,0.4152875759
6,8,5,32,3,0.762880869764,0.762881507435,6.37670861781e-07,0.4152875759
6,8,5,32,4,0.762881104565,0.762881507435,4.02870396043e-07,0.4152875759
6,8,5,32,5,0.762881507435,0.762881507435,0,0.4152875759
6,8,5,32,6,0.762881507435,0.762881507435,0,0.4152875759
6,8,6,2,0,0.573476480274,0.575129160951,0.00165268067743,0.383375702988
6,8,6,2,1,0.574949240635,0.575129160951,0.00017992031674,0.383375702988
6,8,6,2,2,0.575129160951,0.575129160951,0,0.383375702988
6,8,6,2,3,0.575129160951,0.575129160951,0,0.383375702988
6,8,6,2,4,0.575129160951,0.575129160951,0,0.383375702988
6,8,6,2,5,0.575129160951,0.575129160951,0,0.383375702988
6,8,6,2,6,0.575129160951,0.575129160951,0,0.383375702988
6,8,6,8,0,0.829698761154,0.839647019906,0.00994825875261,0.383375702988
6,8,6,8,1,0.838465976864,0.839647019906,0.00118104304213,0.383375702988
6,8,6,8,2,0.839640149472,0.839647019906,6.87043435232e-06,0.383375702988
6,8,6,8,3,0.839647019906,0.839647019906,0,0.383375702988
6,8,6,8,4,0.839647019906,0.839647019906,0,0.383375702988
6,8,6,8,5,0.839647019906,0.839647019906,0,0.383375702988
6,8,6,8,6,0.839647019906,0.839647019906,0,0.383375702988
6,8,6,32,0,0.903805724676,0.90959963533,0.0057939106542,0.383375702988
6,8,6,32,1,0.907350840956,0.90959963533,0.00224879437418,0.383375702988
6,8,6,32,2,0.909203548293,0.90959963533,0.000396087037097,0.383375702988
6,8,6,32,3,0.90959963533,0.90959963533,0,0.383375702988
6,8,6,32,4,0.90959963533,0.90959963533,0,0.383375702988
6,8,6,32,5,0.90959963533,0.90959963533,0,0.383375702988
6,8,6,32,6,0.90959963533,0.90959963533,0,0.383375702988
6,8,7,2,0,0.618850800979,0.618855359172,4.55819355327e-06,0.413179402871
6,8,7,2,1,0.61885457859,0.618855359172,7.80581920434e-07,0.413179402871
6,8,7,2,2,0.618855359172,0.618855359172,0,0.413179402871
6,8,7,2,3,0.618855359172,0.618855359172,0,0.413179402871
6,8,7,2,4,0.618855359172,0.618855359172,0,0.413179402871
6,8,7,2,5,0.618855359172,0.618855359172,0,0.413179402871
6,8,7,2,6,0.618855359172,0.618855359172,0,0.413179402871
6,8,7,8,0,0.809966882363,0.811204869629,0.00123798726577,0.413179402871
6,8,7,8,1,0.810377848483,0.811204869629,0.000827021145748,0.413179402871
6,8,7,8,2,0.811204855317,0.811204869629,1.43121603458e-08,0.413179402871
6,8,7,8,3,0.811204869629,0.811204869629,0,0.413179402871
6,8,7,8,4,0.811204869629,0.811204869629,0,0.413179402871
6,8,7,8,5,0.811204869629,0.811204869629,0,0.413179402871
6,8,7,8,6,0.811204869629,0.811204869629,0,0.413179402871
6,8,7,32,0,0.828565068008,0.833038051507,0.00447298349934,0.413179402871
6,8,7,32,1,0.83153415973,0.833038051507,0.00150389177712,0.413179402871
6,8,7,32,2,0.832999338195,0.833038051507,3.87133126138e-05,0.413179402871
6,8,7,32,3,0.833038027318,0.833038051507,2.41887485597e-08,0.413179402871
6,8,7,32,4,0.833038027318,0.833038051507,2.41887470054e-08,0.413179402871
6,8,7,32,5,0.833038051507,0.833038051507,0,0.413179402871
6,8,7,32,6,0.833038051507,0.833038051507,0,0.413179402871
6,8,8,2,0,0.41677004916,0.418421240231,0.00165119107116,0.257457836663
6,8,8,2,1,0.417863840409,0.418421240231,0.000557399822423,0.257457836663
6,8,8,2,2,0.418417783998,0.418421240231,3.45623280401e-06,0.257457836663
6,8,8,2,3,0.418421240231,0.418421240231,0,0.257457836663
6,8,8,2,4,0.418421240231,0.418421240231,0,0.257457836663
6,8,8,2,5,0.418421240231,0.418421240231,0,0.257457836663
6,8,8,2,6,0.418421240231,0.418421240231,0,0.257457836663
6,8,8,8,0,0.610531528151,0.630439217432,0.0199076892804,0.257457836663
6,8,8,8,1,0.627510928869,0.630439217432,0.00292828856284,0.257457836663
6,8,8,8,2,0.630351223766,0.630439217432,8.79936656911e-05,0.257457836663
6,8,8,8,3,0.630361834281,0.630439217432,7.73831505293e-05,0.257457836663
6,8,8,8,4,0.630439217432,0.630439217432,0,0.257457836663
6,8,8,8,5,0.630439217432,0.630439217432,0,0.257457836663
6,8,8,8,6,0.630439217432,0.630439217432,0,0.257457836663
6,8,8,32,0,0.618352503735,0.723448604404,0.105096100669,0.257457836663
6,8,8,32,1,0.697255687646,0.723448604404,0.0261929167581,0.257457836663
6,8,8,32,2,0.714664005334,0.723448604404,0.00878459907025,0.257457836663
6,8,8,32,3,0.722169353664,0.723448604404,0.00127925074009,0.257457836663
6,8,8,32,4,0.723448604404,0.723448604404,0,0.257457836663
6,8,8,32,5,0.723448604404,0.723448604404,0,0.257457836663
6,8,8,32,6,0.723448604404,0.723448604404,0,0.257457836663
6,8,9,2,0,0.547610072263,0.549478352035,0.00186827977271,0.316767702291
6,8,9,2,1,0.548962133085,0.549478352035,0.000516218950058,0.316767702291
6,8,9,2,2,0.549478023489,0.549478352035,3.28546305606e-07,0.316767702291
6,8,9,2,3,0.549478352035,0.549478352035,0,0.316767702291
6,8,9,2,4,0.549478352035,0.549478352035,0,0.316767702291
6,8,9,2,5,0.549478352035,0.549478352035,0,0.316767702291
6,8,9,2,6,0.549478352035,0.549478352035,0,0.316767702291
6,8,9,8,0,0.765818924148,0.778330683543,0.0125117593947,0.316767702291
6,8,9,8,1,0.777854058422,0.778330683543,0.000476625121401,0.316767702291
6,8,9,8,2,0.778330683543,0.778330683543,0,0.316767702291
6,8,9,8,3,0.778330683543,0.778330683543,0,0.316767702291
6,8,9,8,4,0.778330683543,0.778330683543,0,0.316767702291
6,8,9,8,5,0.778330683543,0.778330683543,0,0.316767702291
6,8,9,8,6,0.778330683543,0.778330683543,0,0.316767702291
6,8,9,32,0,0.833765500982,0.843559910779,0.00979440979708,0.316767702291
6,8,9,32,1,0.843062297873,0.843559910779,0.000497612906558,0.316767702291
6,8,9,32,2,0.843559910779,0.843559910779,0,0.316767702291
6,8,9,32,3,0.843559910779,0.843559910779,0,0.316767702291
6,8,9,32,4,0.843559910779,0.843559910779,0,0.316767702291
6,8,9,32,5,0.843559910779,0.843559910779,0,0.316767702291
6,8,9,32,6,0.843559910779,0.843559910779,0,0.316767702291
6,8,10,2,0,0.466474119985,0.466928283176,0.000454163190609,0.341690473187
6,8,10,2,1,0.466152916867,0.466928283176,0.000775366308615,0.341690473187
6,8,10,2,2,0.466766328442,0.466928283176,0.000161954734342,0.341690473187
6,8,10,2,3,0.466928283176,0.466928283176,0,0.341690473187
6,8,10,2,4,0.466928283176,0.466928283176,0,0.341690473187
6,8,10,2,5,0.466928283176,0.466928283176,0,0.341690473187
6,8,10,2,6,0.466928283176,0.466928283176,0,0.341690473187
6,8,10,8,0,0.63327255782,0.643543701005,0.0102711431852,0.341690473187
6,8,10,8,1,0.630942592446,0.643543701005,0.0126011085595,0.341690473187
6,8,10,8,2,0.642319363593,0.643543701005,0.00122433741244,0.341690473187
6,8,10,8,3,0.643543701005,0.643543701005,0,0.341690473187
6,8,10,8,4,0.643543701005,0.643543701005,0,0.341690473187
6,8,10,8,5,0.643543701005,0.643543701005,0,0.341690473187
6,8,10,8,6,0.643543701005,0.643543701005,0,0.341690473187
6,8,10,32,0,0.728998203185,0.775688563997,0.0466903608118,0.341690473187
6,8,10,32,1,0.772906740183,0.775688563997,0.0027818238143,0.341690473187
6,8,10,32,2,0.773979467505,0.775688563997,0.00170909649136,0.341690473187
6,8,10,32,3,0.775587956314,0.775688563997,0.00010060768318,0.341690473187
6,8,10,32,4,0.775688563997,0.775688563997,0,0.341690473187
6,8,10,32,5,0.775688563997,0.775688563997,0,0.341690473187
6,8,10,32,6,0.775688563997,0.775688563997,0,0.341690473187
6,8,11,2,0,0.433895206691,0.435025644266,0.00113043757531,0.233855072094
6,8,11,2,1,0.435025644266,0.435025644266,0,0.233855072094
6,8,11,2,2,0.435025644266,0.435025644266,0,0.233855072094
6,8,11,2,3,0.435025644266,0.435025644266,0,0.233855072094
6,8,11,2,4,0.435025644266,0.435025644266,0,0.233855072094
6,8,11,2,5,0.435025644266,0.435025644266,0,0.233855072094
6,8,11,2,6,0.435025644266,0.435025644266,0,0.233855072094
6,8,11,8,0,0.650829227431,0.661934598734,0.0111053713034,0.233855072094
6,8,11,8,1,0.661925465637,0.661934598734,9.13309728579e-06,0.233855072094
6,8,11,8,2,0.661557152309,0.661934598734,0.000377446425,0.233855072094
6,8,11,8,3,0.661934157398,0.661934598734,4.41335944124e-07,0.233855072094
6,8,11,8,4,0.661934598734,0.661934598734,0,0.233855072094
6,8,11,8,5,0.661934598734,0.661934598734,0,0.233855072094
6,8,11,8,6,0.661934598734,0.661934598734,0,0.233855072094
6,8,11,32,0,0.790211432542,0.80300992551,0.0127984929687,0.233855072094
6,8,11,32,1,0.8014872024,0.80300992551,0.00152272311007,0.233855072094
6,8,11,32,2,0.802474625089,0.80300992551,0.000535300421392,0.233855072094
6,8,11,32,3,0.803009925505,0.80300992551,5.67690339182e-12,0.233855072094
6,8,11,32,4,0.80300992551,0.80300992551,0,0.233855072094
6,8,11,32,5,0.80300992551,0.80300992551,0,0.233855072094
6,8,11,32,6,0.80300992551,0.80300992551,0,0.233855072094
10,2,0,2,0,0.0980906811075,0.0980906811075,0,0.0602987023282
10,2,0,2,1,0.0980906811075,0.0980906811075,0,0.0602987023282
10,2,0,2,2,0.0980906811075,0.0980906811075,0,0.0602987023282
10,2,0,2,3,0.0980906811075,0.0980906811075,0,0.0602987023282
10,2,0,2,4,0.0980906811075,0.0980906811075,0,0.0602987023282
10,2,0,2,5,0.0980906811075,0.0980906811075,0,0.0602987023282
10,2,0,2,6,0.0980906811075,0.0980906811075,0,0.0602987023282
10,2,0,2,7,0.0980906811075,0.0980906811075,0,0.0602987023282
10,2,0,2,8,0.0980906811075,0.0980906811075,0,0.0602987023282
10,2,0,2,9,0.0980906811075,0.0980906811075,0,0.0602987023282
