n_per_state,seed,k,samples,model_contains,accepted,proposal_value,old_value,harmful_proposal,false_accept,accepted_value,baseline,matched
300,16,32,298,True,False,0.509334480056,0.59,True,False,0.59,0.59,0.6
300,17,2,298,True,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
300,17,8,298,True,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
300,17,32,298,True,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
300,18,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,18,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,18,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,19,2,298,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
300,19,8,298,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
300,19,32,298,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
300,20,2,298,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
300,20,8,298,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
300,20,32,298,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
300,21,2,298,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
300,21,8,298,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
300,21,32,298,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
300,22,2,298,True,False,0.588714285714,0.59,True,False,0.59,0.59,0.599
300,22,8,298,True,False,0.562454993028,0.59,True,False,0.59,0.59,0.599999999
300,22,32,298,True,False,0.515214884395,0.59,True,False,0.59,0.59,0.6
300,23,2,298,True,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
300,23,8,298,True,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
300,23,32,298,True,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
300,24,2,298,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
300,24,8,298,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
300,24,32,298,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
300,25,2,298,True,False,0.588714285714,0.59,True,False,0.59,0.59,0.599
300,25,8,298,True,False,0.562454993028,0.59,True,False,0.59,0.59,0.599999999
300,25,32,298,True,False,0.515214884395,0.59,True,False,0.59,0.59,0.6
300,26,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,26,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,26,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,27,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,27,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,27,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,28,2,298,True,False,0.599,0.59,False,False,0.59,0.59,0.599
300,28,8,298,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
300,28,32,298,True,False,0.6,0.59,False,False,0.59,0.59,0.6
300,29,2,298,True,False,0.588714285714,0.59,True,False,0.59,0.59,0.599
300,29,8,298,True,False,0.562454993028,0.59,True,False,0.59,0.59,0.599999999
300,29,32,298,True,False,0.515214884395,0.59,True,False,0.59,0.59,0.6
300,30,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,30,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,30,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,31,2,298,True,False,0.586142857143,0.59,True,False,0.59,0.59,0.599
300,31,8,298,True,False,0.555274208579,0.59,True,False,0.59,0.59,0.599999999
300,31,32,298,True,False,0.509334480056,0.59,True,False,0.59,0.59,0.6
300,32,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,32,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,32,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,33,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,33,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,33,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,34,2,298,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
300,34,8,298,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
300,34,32,298,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
300,35,2,298,True,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
300,35,8,298,True,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
300,35,32,298,True,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
300,36,2,298,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
300,36,8,298,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
300,36,32,298,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
300,37,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,37,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,37,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,38,2,298,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
300,38,8,298,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
300,38,32,298,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
300,39,2,298,True,False,0.599,0.59,False,False,0.59,0.59,0.599
300,39,8,298,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
300,39,32,298,True,False,0.6,0.59,False,False,0.59,0.59,0.6
300,40,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,40,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,40,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,41,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,41,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,41,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,42,2,298,True,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
300,42,8,298,True,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
300,42,32,298,True,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
300,43,2,298,True,False,0.586142857143,0.59,True,False,0.59,0.59,0.599
300,43,8,298,True,False,0.555274208579,0.59,True,False,0.59,0.59,0.599999999
300,43,32,298,True,False,0.509334480056,0.59,True,False,0.59,0.59,0.6
300,44,2,298,True,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
300,44,8,298,True,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
300,44,32,298,True,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
300,45,2,298,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
300,45,8,298,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
300,45,32,298,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
300,46,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,46,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,46,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,47,2,298,True,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
300,47,8,298,True,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
300,47,32,298,True,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
300,48,2,298,True,False,0.588714285714,0.59,True,False,0.59,0.59,0.599
300,48,8,298,True,False,0.562454993028,0.59,True,False,0.59,0.59,0.599999999
300,48,32,298,True,False,0.515214884395,0.59,True,False,0.59,0.59,0.6
300,49,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,49,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,49,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,50,2,298,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
300,50,8,298,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
300,50,32,298,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
300,51,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,51,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,51,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,52,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,52,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,52,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,53,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,53,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,53,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,54,2,298,True,False,0.588714285714,0.59,True,False,0.59,0.59,0.599
300,54,8,298,True,False,0.562454993028,0.59,True,False,0.59,0.59,0.599999999
300,54,32,298,True,False,0.515214884395,0.59,True,False,0.59,0.59,0.6
300,55,2,298,True,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
300,55,8,298,True,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
300,55,32,298,True,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
300,56,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,56,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,56,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,57,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,57,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,57,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,58,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,58,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,58,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,59,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,59,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,59,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,60,2,298,True,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
300,60,8,298,True,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
300,60,32,298,True,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
300,61,2,298,True,False,0.599,0.59,False,False,0.59,0.59,0.599
300,61,8,298,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
300,61,32,298,True,False,0.6,0.59,False,False,0.59,0.59,0.6
300,62,2,298,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
300,62,8,298,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
300,62,32,298,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
300,63,2,298,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
300,63,8,298,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
300,63,32,298,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
300,64,2,298,True,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
300,64,8,298,True,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
300,64,32,298,True,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
300,65,2,298,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
300,65,8,298,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
300,65,32,298,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
300,66,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,66,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,66,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,67,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,67,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,67,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,68,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,68,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,68,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,69,2,298,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
300,69,8,298,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
300,69,32,298,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
300,70,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,70,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,70,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,71,2,298,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
300,71,8,298,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
300,71,32,298,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
300,72,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,72,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,72,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,73,2,298,True,False,0.599,0.59,False,False,0.59,0.59,0.599
300,73,8,298,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
300,73,32,298,True,False,0.6,0.59,False,False,0.59,0.59,0.6
300,74,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,74,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,74,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,75,2,298,True,False,0.599,0.59,False,False,0.59,0.59,0.599
300,75,8,298,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
300,75,32,298,True,False,0.6,0.59,False,False,0.59,0.59,0.6
300,76,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,76,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,76,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,77,2,298,True,False,0.588714285714,0.59,True,False,0.59,0.59,0.599
300,77,8,298,True,False,0.562454993028,0.59,True,False,0.59,0.59,0.599999999
300,77,32,298,True,False,0.515214884395,0.59,True,False,0.59,0.59,0.6
300,78,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,78,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,78,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,79,2,298,True,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
300,79,8,298,True,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
300,79,32,298,True,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
300,80,2,298,True,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
300,80,8,298,True,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
300,80,32,298,True,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
300,81,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,81,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,81,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,82,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,82,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,82,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,83,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,83,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,83,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,84,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,84,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,84,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,85,2,298,True,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
300,85,8,298,True,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
300,85,32,298,True,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
300,86,2,298,True,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
300,86,8,298,True,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
300,86,32,298,True,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
300,87,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,87,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,87,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,88,2,298,True,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
300,88,8,298,True,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
300,88,32,298,True,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
300,89,2,298,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
300,89,8,298,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
300,89,32,298,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
300,90,2,298,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
300,90,8,298,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
300,90,32,298,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
300,91,2,298,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
300,91,8,298,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
300,91,32,298,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
300,92,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,92,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,92,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,93,2,298,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
300,93,8,298,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
300,93,32,298,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
300,94,2,298,True,False,0.599,0.59,False,False,0.59,0.59,0.599
300,94,8,298,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
300,94,32,298,True,False,0.6,0.59,False,False,0.59,0.59,0.6
300,95,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,95,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,95,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,96,2,298,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
300,96,8,298,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
300,96,32,298,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
300,97,2,298,True,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
300,97,8,298,True,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
300,97,32,298,True,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
300,98,2,298,True,False,0.588714285714,0.59,True,False,0.59,0.59,0.599
300,98,8,298,True,False,0.562454993028,0.59,True,False,0.59,0.59,0.599999999
300,98,32,298,True,False,0.515214884395,0.59,True,False,0.59,0.59,0.6
300,99,2,298,True,False,0.588714285714,0.59,True,False,0.59,0.59,0.599
300,99,8,298,True,False,0.562454993028,0.59,True,False,0.59,0.59,0.599999999
300,99,32,298,True,False,0.515214884395,0.59,True,False,0.59,0.59,0.6
1000,0,2,998,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
1000,0,8,998,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
1000,0,32,998,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
1000,1,2,998,True,False,0.599,0.59,False,False,0.59,0.59,0.599
1000,1,8,998,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
1000,1,32,998,True,False,0.6,0.59,False,False,0.59,0.59,0.6
1000,2,2,998,True,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
1000,2,8,998,True,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
1000,2,32,998,True,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
1000,3,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,3,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,3,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,4,2,998,True,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
1000,4,8,998,True,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
1000,4,32,998,True,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
1000,5,2,998,True,False,0.588714285714,0.59,True,False,0.59,0.59,0.599
1000,5,8,998,True,False,0.562454993028,0.59,True,False,0.59,0.59,0.599999999
1000,5,32,998,True,False,0.515214884395,0.59,True,False,0.59,0.59,0.6
1000,6,2,998,True,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
1000,6,8,998,True,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
1000,6,32,998,True,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
1000,7,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,7,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,7,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,8,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,8,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,8,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,9,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,9,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,9,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,10,2,998,True,False,0.599,0.59,False,False,0.59,0.59,0.599
1000,10,8,998,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
1000,10,32,998,True,False,0.6,0.59,False,False,0.59,0.59,0.6
1000,11,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,11,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,11,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,12,2,998,True,False,0.599,0.59,False,False,0.59,0.59,0.599
1000,12,8,998,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
1000,12,32,998,True,False,0.6,0.59,False,False,0.59,0.59,0.6
1000,13,2,998,True,False,0.599,0.59,False,False,0.59,0.59,0.599
1000,13,8,998,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
1000,13,32,998,True,False,0.6,0.59,False,False,0.59,0.59,0.6
1000,14,2,998,True,False,0.599,0.59,False,False,0.59,0.59,0.599
1000,14,8,998,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
1000,14,32,998,True,False,0.6,0.59,False,False,0.59,0.59,0.6
1000,15,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,15,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,15,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,16,2,998,False,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
1000,16,8,998,False,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
1000,16,32,998,False,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
1000,17,2,998,True,False,0.591285714286,0.59,False,False,0.59,0.59,0.599
1000,17,8,998,True,False,0.570439149156,0.59,True,False,0.59,0.59,0.599999999
1000,17,32,998,True,False,0.524618206256,0.59,True,False,0.59,0.59,0.6
1000,18,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,18,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,18,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,19,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,19,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,19,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,20,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,20,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,20,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,21,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,21,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,21,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,22,2,998,True,False,0.599,0.59,False,False,0.59,0.59,0.599
1000,22,8,998,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
1000,22,32,998,True,False,0.6,0.59,False,False,0.59,0.59,0.6
1000,23,2,998,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
1000,23,8,998,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
1000,23,32,998,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
1000,24,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,24,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,24,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,25,2,998,True,False,0.588714285714,0.59,True,False,0.59,0.59,0.599
1000,25,8,998,True,False,0.562454993028,0.59,True,False,0.59,0.59,0.599999999
1000,25,32,998,True,False,0.515214884395,0.59,True,False,0.59,0.59,0.6
1000,26,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,26,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,26,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,27,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,27,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,27,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,28,2,998,True,False,0.599,0.59,False,False,0.59,0.59,0.599
1000,28,8,998,True,False,0.599999999,0.59,False,False,0.59,0.59,0.599999999
1000,28,32,998,True,False,0.6,0.59,False,False,0.59,0.59,0.6
1000,29,2,998,True,False,0.588714285714,0.59,True,False,0.59,0.59,0.599
1000,29,8,998,True,False,0.562454993028,0.59,True,False,0.59,0.59,0.599999999
1000,29,32,998,True,False,0.515214884395,0.59,True,False,0.59,0.59,0.6
1000,30,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,30,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
1000,30,32,998,True,False,0.563100619517,0.59,True,False,0.59,0.59,0.6
1000,31,2,998,True,False,0.588714285714,0.59,True,False,0.59,0.59,0.599
1000,31,8,998,True,False,0.562454993028,0.59,True,False,0.59,0.59,0.599999999
1000,31,32,998,True,False,0.515214884395,0.59,True,False,0.59,0.59,0.6
1000,32,2,998,True,False,0.593857142857,0.59,False,False,0.59,0.59,0.599
1000,32,8,998,True,False,0.579302518727,0.59,True,False,0.59,0.59,0.599999999
1000,32,32,998,True,False,0.539550130983,0.59,True,False,0.59,0.59,0.6
1000,33,2,998,True,False,0.596428571429,0.59,False,False,0.59,0.59,0.599
1000,33,8,998,True,False,0.589126818558,0.59,True,False,0.59,0.59,0.599999999
